Normalized SMILES,logEC50,RANDOM,IL
C(CCC)[n+]1cc(C)cc(C)c1.[Cl-],3.42,114,114
[Cl-].c1(C)cc(c[n+](CCCC)c1)C,3.42,114,114
CCCC[n+]1ccc(C)c(C)c1.F[B-](F)(F)F,3.02,115,115
F[B-](F)(F)F.c1c(c(c[n+](c1)CCCC)C)C,3.02,115,115
Cc1c[n+](CCCC)ccc1C.F[B-](F)(F)F,3.02,115,115
Cc1c(C)c[n+](cc1)CCCC.[B-](F)(F)(F)F,3.02,115,115
F[B-](F)(F)F.c1cc(C)c(c[n+]1CCCC)C,3.02,115,115
Cc1cc[n+](CCCC)cc1C.[B-](F)(F)(F)F,3.02,115,115
C(C)CC[n+]1ccc(C)c(C)c1.F[B-](F)(F)F,3.02,115,115
F[B-](F)(F)F.[n+]1(ccc(c(C)c1)C)CCCC,3.02,115,115
C(C)CC[n+]1cc(C)c(cc1)C.F[B-](F)(F)F,3.02,115,115
C(CC)C[n+]1ccc(c(C)c1)C.F[B-](F)(F)F,3.02,115,115
CCCC[n+]1ccc(C)c(C)c1.[Cl-],3.05,116,116
Cc1c(C)c[n+](CCCC)cc1.[Cl-],3.05,116,116
[Cl-].[n+]1(ccc(C)c(c1)C)CCCC,3.05,116,116
[Cl-].[n+]1(cc(C)c(cc1)C)CCCC,3.05,116,116
[Cl-].c1(c(C)cc[n+](CCCC)c1)C,3.05,116,116
C(C[n+]1ccc(C)c(c1)C)CC.[Cl-],3.05,116,116
[Cl-].c1c(C)c(c[n+](c1)CCCC)C,3.05,116,116
C([n+]1ccc(C)c(c1)C)CCC.[Cl-],3.05,116,116
[Cl-].c1c[n+](cc(C)c1C)CCCC,3.05,116,116
[Cl-].c1[n+](cc(C)c(C)c1)CCCC,3.05,116,116
CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,2.98,117,117
Cc1cc[n+](cc1)CCCC.F[B-](F)(F)F,2.98,117,117
Cc1cc[n+](cc1)CCCC.F[B-](F)(F)F,2.98,117,117
CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,2.98,117,117
F[B-](F)(F)F.c1(C)cc[n+](CCCC)cc1,2.98,117,117
C(CC[n+]1ccc(C)cc1)C.F[B-](F)(F)F,2.98,117,117
F[B-](F)(F)F.c1c[n+](CCCC)ccc1C,2.98,117,117
F[B-](F)(F)F.c1(C)cc[n+](cc1)CCCC,2.98,117,117
C(CCC)[n+]1ccc(cc1)C.F[B-](F)(F)F,2.98,117,117
C(CC[n+]1ccc(cc1)C)C.F[B-](F)(F)F,2.98,117,117
CCCC[n+]1ccc(C)cc1.F[P-](F)(F)(F)(F)F,3.3,118,118
[P-](F)(F)(F)(F)(F)F.c1c(C)cc[n+](c1)CCCC,3.3,118,118
C(C)CC[n+]1ccc(C)cc1.F[P-](F)(F)(F)(F)F,3.3,118,118
F[P-](F)(F)(F)(F)F.c1(C)cc[n+](cc1)CCCC,3.3,118,118
CCCC[n+]1ccc(cc1)C.F[P-](F)(F)(F)(F)F,3.3,118,118
C(C[n+]1ccc(cc1)C)CC.F[P-](F)(F)(F)(F)F,3.3,118,118
F[P-](F)(F)(F)(F)F.c1(cc[n+](CCCC)cc1)C,3.3,118,118
F[P-](F)(F)(F)(F)F.c1c(cc[n+](CCCC)c1)C,3.3,118,118
C(C[n+]1ccc(C)cc1)CC.F[P-](F)(F)(F)(F)F,3.3,118,118
F[P-](F)(F)(F)(F)F.c1c(cc[n+](c1)CCCC)C,3.3,118,118
CCCC[n+]1ccc(C)cc1.N#C[B-](C#N)(C#N)C#N,2.88,119,119
C([B-](C#N)(C#N)C#N)#N.c1[n+](CCCC)ccc(C)c1,2.88,119,119
N#C[B-](C#N)(C#N)C#N.[n+]1(CCCC)ccc(C)cc1,2.88,119,119
C(#N)[B-](C#N)(C#N)C#N.c1c[n+](CCCC)ccc1C,2.88,119,119
N#C[B-](C#N)(C#N)C#N.c1(C)cc[n+](CCCC)cc1,2.88,119,119
C(C)CC[n+]1ccc(cc1)C.N#C[B-](C#N)(C#N)C#N,2.88,119,119
C(CC[n+]1ccc(C)cc1)C.N#C[B-](C#N)(C#N)C#N,2.88,119,119
C(#N)[B-](C#N)(C#N)C#N.Cc1cc[n+](CCCC)cc1,2.88,119,119
C(CC[n+]1ccc(cc1)C)C.C([B-](C#N)(C#N)C#N)#N,2.88,119,119
C(CCC)[n+]1ccc(C)cc1.C([B-](C#N)(C#N)C#N)#N,2.88,119,119
CCCC[n+]1ccc(C)cc1.[Cl-],3.32,120,120
CCCC[n+]1ccc(C)cc1.[Cl-],3.32,120,120
[Cl-].c1[n+](CCCC)ccc(c1)C,3.32,120,120
[Cl-].c1(cc[n+](cc1)CCCC)C,3.32,120,120
[Cl-].c1[n+](ccc(c1)C)CCCC,3.32,120,120
C([n+]1ccc(cc1)C)CCC.[Cl-],3.32,120,120
[Cl-].c1c[n+](ccc1C)CCCC,3.32,120,120
C([n+]1ccc(cc1)C)CCC.[Cl-],3.32,120,120
[Cl-].[n+]1(ccc(C)cc1)CCCC,3.32,120,120
[Cl-].[n+]1(ccc(C)cc1)CCCC,3.32,120,120
CCCC[n+]1ccc(N(C)C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1.82,121,121
C(C[n+]1ccc(N(C)C)cc1)CC.FC(F)(S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O)F,1.82,121,121
[N-](S(=O)(C(F)(F)F)=O)S(=O)(=O)C(F)(F)F.c1cc(cc[n+]1CCCC)N(C)C,1.82,121,121
C(CC[n+]1ccc(N(C)C)cc1)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,1.82,121,121
C(C)CC[n+]1ccc(cc1)N(C)C.O=S(=O)(C(F)(F)F)[N-]S(C(F)(F)F)(=O)=O,1.82,121,121
CCCC[n+]1ccc(cc1)N(C)C.S(C(F)(F)F)([N-]S(C(F)(F)F)(=O)=O)(=O)=O,1.82,121,121
C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.CN(c1cc[n+](CCCC)cc1)C,1.82,121,121
N(C)(C)c1cc[n+](cc1)CCCC.S(=O)(C(F)(F)F)(=O)[N-]S(C(F)(F)F)(=O)=O,1.82,121,121
CN(c1cc[n+](CCCC)cc1)C.O=S(=O)(C(F)(F)F)[N-]S(=O)(=O)C(F)(F)F,1.82,121,121
CCCC[n+]1ccc(cc1)N(C)C.S(=O)(C(F)(F)F)(=O)[N-]S(C(F)(F)F)(=O)=O,1.82,121,121
CCCC[n+]1ccc(N(C)C)cc1.[Cl-],1.94,122,122
[Cl-].c1c(cc[n+](c1)CCCC)N(C)C,1.94,122,122
[Cl-].c1c(N(C)C)cc[n+](CCCC)c1,1.94,122,122
[Cl-].[n+]1(CCCC)ccc(N(C)C)cc1,1.94,122,122
CN(C)c1cc[n+](cc1)CCCC.[Cl-],1.94,122,122
C(C)CC[n+]1ccc(cc1)N(C)C.[Cl-],1.94,122,122
C(CC[n+]1ccc(cc1)N(C)C)C.[Cl-],1.94,122,122
CN(c1cc[n+](CCCC)cc1)C.[Cl-],1.94,122,122
CCCC[n+]1ccc(N(C)C)cc1.[Cl-],1.94,122,122
[Cl-].[n+]1(CCCC)ccc(N(C)C)cc1,1.94,122,122
CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,3.3,123,123
C(C)CC[n+]1cccc(C)c1.F[B-](F)(F)F,3.3,123,123
F[B-](F)(F)F.c1ccc(c[n+]1CCCC)C,3.3,123,123
F[B-](F)(F)F.c1(ccc[n+](c1)CCCC)C,3.3,123,123
C(CCC)[n+]1cc(C)ccc1.[B-](F)(F)(F)F,3.3,123,123
C(C)CC[n+]1cccc(C)c1.F[B-](F)(F)F,3.3,123,123
[B-](F)(F)(F)F.c1[n+](cccc1C)CCCC,3.3,123,123
CCCC[n+]1cc(ccc1)C.F[B-](F)(F)F,3.3,123,123
F[B-](F)(F)F.c1c[n+](CCCC)cc(c1)C,3.3,123,123
F[B-](F)(F)F.c1c(ccc[n+]1CCCC)C,3.3,123,123
CCCC[n+]1cccc(C)c1.N#C[N-]C#N,3.46,124,124
C(#N)[N-]C#N.c1(c[n+](CCCC)ccc1)C,3.46,124,124
C([n+]1cccc(C)c1)CCC.N#C[N-]C#N,3.46,124,124
C([N-]C#N)#N.[n+]1(CCCC)cccc(C)c1,3.46,124,124
[N-](C#N)C#N.[n+]1(cccc(c1)C)CCCC,3.46,124,124
C(CCC)[n+]1cccc(C)c1.[N-](C#N)C#N,3.46,124,124
C(#N)[N-]C#N.C(C[n+]1cc(C)ccc1)CC,3.46,124,124
C(C[n+]1cccc(C)c1)CC.[N-](C#N)C#N,3.46,124,124
C(CC[n+]1cc(ccc1)C)C.N#C[N-]C#N,3.46,124,124
C(#N)[N-]C#N.c1ccc(c[n+]1CCCC)C,3.46,124,124
CCCC[n+]1cccc(C)c1.[Cl-],3.86,125,125
[Cl-].c1cc(c[n+](c1)CCCC)C,3.86,125,125
C(CC[n+]1cccc(c1)C)C.[Cl-],3.86,125,125
C(CCC)[n+]1cccc(c1)C.[Cl-],3.86,125,125
[Cl-].c1c(ccc[n+]1CCCC)C,3.86,125,125
Cc1c[n+](CCCC)ccc1.[Cl-],3.86,125,125
Cc1ccc[n+](CCCC)c1.[Cl-],3.86,125,125
[Cl-].c1c(C)c[n+](CCCC)cc1,3.86,125,125
[Cl-].c1[n+](CCCC)cccc1C,3.86,125,125
[Cl-].c1(C)c[n+](ccc1)CCCC,3.86,125,125
CCCC[n+]1cccc2ccccc21.F[B-](F)(F)F,2.16,126,126
C(CC)C[n+]1c2ccccc2ccc1.F[B-](F)(F)F,2.16,126,126
F[B-](F)(F)F.c1cc2c(cc1)ccc[n+]2CCCC,2.16,126,126
F[B-](F)(F)F.c1c2c(ccc1)[n+](CCCC)ccc2,2.16,126,126
F[B-](F)(F)F.c1cccc2c1[n+](CCCC)ccc2,2.16,126,126
F[B-](F)(F)F.c1cc2c([n+](ccc2)CCCC)cc1,2.16,126,126
F[B-](F)(F)F.c12c(cccc1)ccc[n+]2CCCC,2.16,126,126
F[B-](F)(F)F.c1c[n+](c2c(cccc2)c1)CCCC,2.16,126,126
F[B-](F)(F)F.c12[n+](CCCC)cccc1cccc2,2.16,126,126
F[B-](F)(F)F.c12ccccc2[n+](ccc1)CCCC,2.16,126,126
CCCC[n+]1cccc2ccccc21.[Br-],2.32,127,127
[Br-].c12ccccc1ccc[n+]2CCCC,2.32,127,127
[Br-].c12c(cccc1)ccc[n+]2CCCC,2.32,127,127
[Br-].c1c[n+](c2c(c1)cccc2)CCCC,2.32,127,127
[Br-].c12c(cccc2)ccc[n+]1CCCC,2.32,127,127
[Br-].c1cc2c(cc1)[n+](CCCC)ccc2,2.32,127,127
[Br-].c12c(cccc1)ccc[n+]2CCCC,2.32,127,127
C(CCC)[n+]1c2c(ccc1)cccc2.[Br-],2.32,127,127
[Br-].c1ccc2c(c1)ccc[n+]2CCCC,2.32,127,127
[Br-].c1cc2c(cc1)[n+](ccc2)CCCC,2.32,127,127
CCCC[n+]1ccccc1.COS(=O)(=O)[O-],3.92,128,128
O=S(OC)(=O)[O-].c1[n+](CCCC)cccc1,3.92,128,128
O=S(OC)([O-])=O.c1c[n+](ccc1)CCCC,3.92,128,128
C(CC)C[n+]1ccccc1.O(S([O-])(=O)=O)C,3.92,128,128
CCCC[n+]1ccccc1.[O-]S(=O)(=O)OC,3.92,128,128
[O-]S(OC)(=O)=O.[n+]1(ccccc1)CCCC,3.92,128,128
O(S(=O)(=O)[O-])C.c1ccc[n+](c1)CCCC,3.92,128,128
C(C)CC[n+]1ccccc1.O=S(=O)(OC)[O-],3.92,128,128
O=S(=O)(OC)[O-].c1[n+](cccc1)CCCC,3.92,128,128
S(=O)([O-])(=O)OC.[n+]1(CCCC)ccccc1,3.92,128,128
CCCC[n+]1ccccc1.F[B-](F)(F)F,3.38,129,129
F[B-](F)(F)F.c1cc[n+](cc1)CCCC,3.38,129,129
C(C)CC[n+]1ccccc1.F[B-](F)(F)F,3.38,129,129
F[B-](F)(F)F.c1c[n+](ccc1)CCCC,3.38,129,129
C([n+]1ccccc1)CCC.F[B-](F)(F)F,3.38,129,129
[B-](F)(F)(F)F.c1ccc[n+](CCCC)c1,3.38,129,129
F[B-](F)(F)F.c1cccc[n+]1CCCC,3.38,129,129
C([n+]1ccccc1)CCC.F[B-](F)(F)F,3.38,129,129
F[B-](F)(F)F.c1c[n+](ccc1)CCCC,3.38,129,129
F[B-](F)(F)F.c1cc[n+](CCCC)cc1,3.38,129,129
CCCC[n+]1ccccc1.F[P-](F)(F)(F)(F)F,3.85,130,130
CCCC[n+]1ccccc1.F[P-](F)(F)(F)(F)F,3.85,130,130
F[P-](F)(F)(F)(F)F.c1cc[n+](cc1)CCCC,3.85,130,130
F[P-](F)(F)(F)(F)F.c1cc[n+](cc1)CCCC,3.85,130,130
C(CC)C[n+]1ccccc1.F[P-](F)(F)(F)(F)F,3.85,130,130
C(CC)C[n+]1ccccc1.F[P-](F)(F)(F)(F)F,3.85,130,130
[P-](F)(F)(F)(F)(F)F.c1cc[n+](CCCC)cc1,3.85,130,130
F[P-](F)(F)(F)(F)F.c1c[n+](CCCC)ccc1,3.85,130,130
C(CC[n+]1ccccc1)C.F[P-](F)(F)(F)(F)F,3.85,130,130
F[P-](F)(F)(F)(F)F.c1[n+](cccc1)CCCC,3.85,130,130
CCCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,3.66,131,131
O=S([O-])(=O)C(F)(F)F.c1[n+](cccc1)CCCC,3.66,131,131
FC(F)(F)S(=O)(=O)[O-].c1cc[n+](cc1)CCCC,3.66,131,131
C([n+]1ccccc1)CCC.FC(S(=O)([O-])=O)(F)F,3.66,131,131
CCCC[n+]1ccccc1.S(C(F)(F)F)([O-])(=O)=O,3.66,131,131
S(=O)(=O)([O-])C(F)(F)F.c1ccc[n+](c1)CCCC,3.66,131,131
C([n+]1ccccc1)CCC.O=S([O-])(=O)C(F)(F)F,3.66,131,131
O=S(=O)(C(F)(F)F)[O-].c1c[n+](ccc1)CCCC,3.66,131,131
CCCC[n+]1ccccc1.[O-]S(=O)(C(F)(F)F)=O,3.66,131,131
O=S([O-])(C(F)(F)F)=O.c1c[n+](CCCC)ccc1,3.66,131,131
CCCC[n+]1ccccc1.[Br-],3.9,132,132
[Br-].[n+]1(CCCC)ccccc1,3.9,132,132
CCCC[n+]1ccccc1.[Br-],3.9,132,132
[Br-].c1[n+](cccc1)CCCC,3.9,132,132
C(CC[n+]1ccccc1)C.[Br-],3.9,132,132
[Br-].c1c[n+](CCCC)ccc1,3.9,132,132
[Br-].c1c[n+](CCCC)ccc1,3.9,132,132
C(CC[n+]1ccccc1)C.[Br-],3.9,132,132
[Br-].[n+]1(CCCC)ccccc1,3.9,132,132
[Br-].c1cc[n+](CCCC)cc1,3.9,132,132
CCCC[n+]1ccccc1.[Cl-],3.77,133,133
C([n+]1ccccc1)CCC.[Cl-],3.77,133,133
[Cl-].[n+]1(CCCC)ccccc1,3.77,133,133
[Cl-].c1c[n+](ccc1)CCCC,3.77,133,133
C(CC[n+]1ccccc1)C.[Cl-],3.77,133,133
[Cl-].c1ccc[n+](CCCC)c1,3.77,133,133
[Cl-].c1c[n+](ccc1)CCCC,3.77,133,133
[Cl-].[n+]1(ccccc1)CCCC,3.77,133,133
[Cl-].c1c[n+](ccc1)CCCC,3.77,133,133
C(CC[n+]1ccccc1)C.[Cl-],3.77,133,133
CCCC[n+]1ccccc1C.F[B-](F)(F)F,3.25,134,134
C([n+]1ccccc1C)CCC.F[B-](F)(F)F,3.25,134,134
F[B-](F)(F)F.[n+]1(c(cccc1)C)CCCC,3.25,134,134
F[B-](F)(F)F.c1[n+](CCCC)c(C)ccc1,3.25,134,134
C(CC)C[n+]1ccccc1C.F[B-](F)(F)F,3.25,134,134
CCCC[n+]1ccccc1C.F[B-](F)(F)F,3.25,134,134
F[B-](F)(F)F.c1cc[n+](CCCC)c(C)c1,3.25,134,134
C([n+]1c(cccc1)C)CCC.F[B-](F)(F)F,3.25,134,134
F[B-](F)(F)F.[n+]1(ccccc1C)CCCC,3.25,134,134
C([n+]1ccccc1C)CCC.F[B-](F)(F)F,3.25,134,134
CCCC[n+]1ccccc1C.[Cl-],3.75,135,135
C(C)CC[n+]1c(cccc1)C.[Cl-],3.75,135,135
[Cl-].c1cc[n+](c(C)c1)CCCC,3.75,135,135
Cc1[n+](CCCC)cccc1.[Cl-],3.75,135,135
[Cl-].c1cccc(C)[n+]1CCCC,3.75,135,135
C(C[n+]1ccccc1C)CC.[Cl-],3.75,135,135
[Cl-].c1c[n+](c(cc1)C)CCCC,3.75,135,135
C(C)CC[n+]1ccccc1C.[Cl-],3.75,135,135
[Cl-].c1c[n+](CCCC)c(C)cc1,3.75,135,135
C(C[n+]1ccccc1C)CC.[Cl-],3.75,135,135
CCCC[n+]1ccn(CC)c1.F[B-](F)(F)F,3.26,136,136
CCCC[n+]1cn(cc1)CC.F[B-](F)(F)F,3.26,136,136
C(CC)C[n+]1cn(CC)cc1.F[B-](F)(F)F,3.26,136,136
C(CCC)[n+]1ccn(c1)CC.F[B-](F)(F)F,3.26,136,136
C(CC[n+]1ccn(c1)CC)C.F[B-](F)(F)F,3.26,136,136
F[B-](F)(F)F.c1n(CC)c[n+](c1)CCCC,3.26,136,136
F[B-](F)(F)F.c1[n+](CCCC)ccn1CC,3.26,136,136
F[B-](F)(F)F.n1(cc[n+](CCCC)c1)CC,3.26,136,136
[B-](F)(F)(F)F.n1(CC)c[n+](cc1)CCCC,3.26,136,136
F[B-](F)(F)F.c1[n+](cn(CC)c1)CCCC,3.26,136,136
CCCCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],3.1541812460000003,137,137
C(CC)Cn1c[n+](C)cc1.O(CCOC)CCOS([O-])(=O)=O,3.1541812460000003,137,137
O(S(=O)(=O)[O-])CCOCCOC.n1(cc[n+](c1)C)CCCC,3.1541812460000003,137,137
C(OS(=O)([O-])=O)COCCOC.c1cn(CCCC)c[n+]1C,3.1541812460000003,137,137
C(OC)COCCOS([O-])(=O)=O.CCCCn1c[n+](C)cc1,3.1541812460000003,137,137
C[n+]1cn(cc1)CCCC.O(CCOCCOC)S([O-])(=O)=O,3.1541812460000003,137,137
C(COC)OCCOS([O-])(=O)=O.n1(CCCC)cc[n+](C)c1,3.1541812460000003,137,137
O(CCOCCOS(=O)(=O)[O-])C.[n+]1(ccn(c1)CCCC)C,3.1541812460000003,137,137
CCCCn1c[n+](C)cc1.O(S(=O)([O-])=O)CCOCCOC,3.1541812460000003,137,137
O=S(OCCOCCOC)(=O)[O-].c1cn(CCCC)c[n+]1C,3.1541812460000003,137,137
CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],3.212187604,138,138
O=S(=O)([O-])OC.c1cn(c[n+]1C)CCCC,3.212187604,138,138
COS([O-])(=O)=O.c1[n+](ccn1CCCC)C,3.212187604,138,138
C(Cn1c[n+](C)cc1)CC.O(C)S([O-])(=O)=O,3.212187604,138,138
CCCCn1c[n+](C)cc1.O=S([O-])(=O)OC,3.212187604,138,138
O=S(=O)(OC)[O-].c1[n+](ccn1CCCC)C,3.212187604,138,138
[O-]S(OC)(=O)=O.c1n(c[n+](c1)C)CCCC,3.212187604,138,138
O=S(OC)(=O)[O-].c1cn(c[n+]1C)CCCC,3.212187604,138,138
COS(=O)([O-])=O.c1n(cc[n+]1C)CCCC,3.212187604,138,138
C(CCn1cc[n+](C)c1)C.S([O-])(=O)(OC)=O,3.212187604,138,138
CCCCn1cc[n+](C)c1.CS(=O)(=O)[O-],3.511883361,139,139
S(C)(=O)([O-])=O.c1cn(c[n+]1C)CCCC,3.511883361,139,139
C(n1c[n+](C)cc1)CCC.[O-]S(=O)(C)=O,3.511883361,139,139
O=S(=O)(C)[O-].c1c[n+](cn1CCCC)C,3.511883361,139,139
C(CCn1c[n+](cc1)C)C.S(C)(=O)([O-])=O,3.511883361,139,139
C(CCn1cc[n+](C)c1)C.O=S([O-])(C)=O,3.511883361,139,139
CCCCn1c[n+](C)cc1.O=S(=O)([O-])C,3.511883361,139,139
C[n+]1cn(cc1)CCCC.O=S([O-])(C)=O,3.511883361,139,139
C(CC)Cn1cc[n+](C)c1.CS(=O)(=O)[O-],3.511883361,139,139
C(C)CCn1c[n+](C)cc1.[O-]S(C)(=O)=O,3.511883361,139,139
CCCCn1cc[n+](C)c1.Cc1ccc(S(=O)(=O)[O-])cc1,3.2900173055,140,140
O=S([O-])(=O)c1ccc(C)cc1.c1n(cc[n+]1C)CCCC,3.2900173055,140,140
O=S(c1ccc(cc1)C)([O-])=O.c1n(cc[n+]1C)CCCC,3.2900173055,140,140
C(n1c[n+](C)cc1)CCC.c1c(C)ccc(S(=O)(=O)[O-])c1,3.2900173055,140,140
c1(S(=O)([O-])=O)ccc(cc1)C.c1cn(CCCC)c[n+]1C,3.2900173055,140,140
c1cc(ccc1C)S(=O)([O-])=O.c1n(CCCC)cc[n+]1C,3.2900173055,140,140
c1c(ccc(c1)S([O-])(=O)=O)C.c1cn(CCCC)c[n+]1C,3.2900173055,140,140
O=S(c1ccc(C)cc1)(=O)[O-].c1c[n+](cn1CCCC)C,3.2900173055,140,140
c1c(C)ccc(S(=O)(=O)[O-])c1.c1cn(CCCC)c[n+]1C,3.2900173055,140,140
C(CCn1c[n+](cc1)C)C.O=S(=O)([O-])c1ccc(cc1)C,3.2900173055,140,140
CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1.374748346,141,141
C(CCn1c[n+](cc1)C)C.FC(F)(C(F)(F)F)[P-](C(F)(C(F)(F)F)F)(F)(F)(F)C(C(F)(F)F)(F)F,1.374748346,141,141
C[n+]1cn(CCCC)cc1.FC(C(F)(F)F)([P-](F)(F)(F)(C(C(F)(F)F)(F)F)C(F)(F)C(F)(F)F)F,1.374748346,141,141
[P-](F)(C(F)(F)C(F)(F)F)(C(F)(F)C(F)(F)F)(C(F)(C(F)(F)F)F)(F)F.n1(c[n+](cc1)C)CCCC,1.374748346,141,141
FC(F)(C(F)(F)F)[P-](C(F)(F)C(F)(F)F)(F)(C(F)(F)C(F)(F)F)(F)F.[n+]1(ccn(CCCC)c1)C,1.374748346,141,141
C(Cn1cc[n+](C)c1)CC.FC(C(F)(F)F)(F)[P-](F)(C(C(F)(F)F)(F)F)(F)(F)C(F)(F)C(F)(F)F,1.374748346,141,141
C([P-](C(F)(C(F)(F)F)F)(F)(F)(C(F)(C(F)(F)F)F)F)(F)(C(F)(F)F)F.[n+]1(ccn(CCCC)c1)C,1.374748346,141,141
C(F)(F)(F)C(F)([P-](C(F)(C(F)(F)F)F)(C(C(F)(F)F)(F)F)(F)(F)F)F.CCCCn1c[n+](C)cc1,1.374748346,141,141
C(F)(F)(F)C(F)([P-](C(F)(C(F)(F)F)F)(F)(F)(C(C(F)(F)F)(F)F)F)F.CCCCn1cc[n+](c1)C,1.374748346,141,141
C(C)CCn1cc[n+](c1)C.FC(C(F)(F)F)(F)[P-](F)(C(C(F)(F)F)(F)F)(F)(F)C(F)(C(F)(F)F)F,1.374748346,141,141
CCCCn1cc[n+](C)c1.FC(F)(F)[N-]C(F)(F)F,2.187520721,142,142
C(CCC)n1c[n+](C)cc1.FC([N-]C(F)(F)F)(F)F,2.187520721,142,142
FC([N-]C(F)(F)F)(F)F.[n+]1(C)cn(cc1)CCCC,2.187520721,142,142
CCCCn1c[n+](C)cc1.FC(F)([N-]C(F)(F)F)F,2.187520721,142,142
FC(F)([N-]C(F)(F)F)F.c1n(CCCC)c[n+](c1)C,2.187520721,142,142
C(CC)Cn1cc[n+](c1)C.C([N-]C(F)(F)F)(F)(F)F,2.187520721,142,142
FC(F)(F)[N-]C(F)(F)F.c1n(CCCC)c[n+](C)c1,2.187520721,142,142
C(CCC)n1c[n+](cc1)C.C(F)([N-]C(F)(F)F)(F)F,2.187520721,142,142
C[n+]1ccn(c1)CCCC.FC(F)(F)[N-]C(F)(F)F,2.187520721,142,142
FC(F)(F)[N-]C(F)(F)F.[n+]1(cn(CCCC)cc1)C,2.187520721,142,142
CCCCn1cc[n+](C)c1.F[B-](F)(F)F,3.1702244605,143,143
F[B-](F)(F)F.n1(c[n+](C)cc1)CCCC,3.1702244605,143,143
F[B-](F)(F)F.n1(CCCC)cc[n+](C)c1,3.1702244605,143,143
F[B-](F)(F)F.c1cn(CCCC)c[n+]1C,3.1702244605,143,143
[B-](F)(F)(F)F.[n+]1(C)cn(cc1)CCCC,3.1702244605,143,143
F[B-](F)(F)F.c1[n+](C)ccn1CCCC,3.1702244605,143,143
F[B-](F)(F)F.n1(CCCC)cc[n+](c1)C,3.1702244605,143,143
C(CCC)n1c[n+](C)cc1.F[B-](F)(F)F,3.1702244605,143,143
F[B-](F)(F)F.[n+]1(C)cn(cc1)CCCC,3.1702244605,143,143
C(CC)Cn1cc[n+](c1)C.[B-](F)(F)(F)F,3.1702244605,143,143
CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,3.096910013,144,144
F[P-](F)(F)(F)(F)F.c1[n+](cn(c1)CCCC)C,3.096910013,144,144
F[P-](F)(F)(F)(F)F.c1[n+](cn(c1)CCCC)C,3.096910013,144,144
CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,3.096910013,144,144
C[n+]1cn(CCCC)cc1.F[P-](F)(F)(F)(F)F,3.096910013,144,144
C(CCn1cc[n+](C)c1)C.[P-](F)(F)(F)(F)(F)F,3.096910013,144,144
C[n+]1ccn(c1)CCCC.[P-](F)(F)(F)(F)(F)F,3.096910013,144,144
C(Cn1cc[n+](C)c1)CC.F[P-](F)(F)(F)(F)F,3.096910013,144,144
F[P-](F)(F)(F)(F)F.n1(CCCC)c[n+](C)cc1,3.096910013,144,144
CCCCn1cc[n+](C)c1.[P-](F)(F)(F)(F)(F)F,3.096910013,144,144
CCCCn1cc[n+](C)c1.N#C[N-]C#N,3.15,145,145
[N-](C#N)C#N.c1cn(c[n+]1C)CCCC,3.15,145,145
C(CC)Cn1c[n+](cc1)C.[N-](C#N)C#N,3.15,145,145
C(CCn1cc[n+](C)c1)C.N#C[N-]C#N,3.15,145,145
[N-](C#N)C#N.[n+]1(ccn(c1)CCCC)C,3.15,145,145
C(C)CCn1c[n+](C)cc1.C([N-]C#N)#N,3.15,145,145
N#C[N-]C#N.c1cn(CCCC)c[n+]1C,3.15,145,145
C([N-]C#N)#N.n1(c[n+](C)cc1)CCCC,3.15,145,145
[N-](C#N)C#N.c1n(c[n+](C)c1)CCCC,3.15,145,145
C([N-]C#N)#N.C[n+]1ccn(c1)CCCC,3.15,145,145
CCCCn1cc[n+](C)c1.N#C[S-],3.416640507,146,146
N#C[S-].c1[n+](C)ccn1CCCC,3.416640507,146,146
[S-]C#N.c1n(cc[n+]1C)CCCC,3.416640507,146,146
C(n1c[n+](C)cc1)CCC.[S-]C#N,3.416640507,146,146
[S-]C#N.c1[n+](C)cn(c1)CCCC,3.416640507,146,146
C([S-])#N.n1(CCCC)c[n+](cc1)C,3.416640507,146,146
C(#N)[S-].[n+]1(cn(cc1)CCCC)C,3.416640507,146,146
C([S-])#N.CCCCn1c[n+](cc1)C,3.416640507,146,146
[S-]C#N.c1cn(CCCC)c[n+]1C,3.416640507,146,146
C([S-])#N.n1(CCCC)c[n+](C)cc1,3.416640507,146,146
CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.681072538,147,147
C(CC)Cn1c[n+](C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.681072538,147,147
