,Normalized SMILES,T/K,P,Mole,Index,P/bar,ln(x_CO2)
13793,CCCCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.16,100,0.0281,167,1,0.0281
13794,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,293.15,74.8,0.02809,13,0.748,0.02809
13795,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,338.14,199.9,0.028,14,1.999,0.028
13796,C[n+]1ccn(CCO)c1.F[P-](F)(F)(F)(F)F,323.15,341.3,0.028,19,3.413,0.028
13797,C[n+]1ccn(CCO)c1.F[B-](F)(F)F,323.15,427,0.028,20,4.27,0.028
13798,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],333.22,399.8,0.028,46,3.998,0.028
13799,C=CC[n+]1ccn(C)c1.[Cl-],353.15,3014.1,0.028,67,30.141,0.028
13800,C=CC[n+]1cc[nH]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,343.15,199.9,0.028,207,1.999,0.028
13801,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,298.15,151,0.028,0,1.51,0.028
13802,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,298.15,151,0.028,0,1.51,0.028
13803,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,298.15,151,0.028,0,1.51,0.028
13804,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,298.15,151,0.028,0,1.51,0.028
13805,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,296.7,100,0.028,11,1,0.028
13806,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,296.7,100,0.028,11,1,0.028
13807,CCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,296.8,100,0.028,18,1,0.028
13808,CCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,308.15,100,0.028,18,1,0.028
13809,CCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,308.15,100,0.028,18,1,0.028
13810,CC[N+](C)(CC)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,343.15,199.8,0.028,45,1.998,0.028
13811,CCCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,343.15,200.3,0.028,128,2.003,0.028
13812,CCCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,99.9,0.028,128,0.999,0.028
13813,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,93,0.028,139,0.93,0.028
13814,Cn1cc[n+](CCO)c1.F[P-](F)(F)(F)(F)F,323.15,341.3,0.028,169,3.413,0.028
13815,Cn1cc[n+](CCO)c1.F[B-](F)(F)F,323.15,427,0.028,168,4.27,0.028
13816,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,313.2,227,0.027939356,42,2.27,0.027939356
13817,CCCC[n+]1ccn(C)c1C.F[P-](F)(F)(F)(F)F,298.15,200,0.0278,1,2,0.0278
13818,CCCC[n+]1ccn(C)c1C.F[P-](F)(F)(F)(F)F,323.15,250,0.0278,1,2.5,0.0278
13819,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,308.36,100,0.0276,13,1,0.0276
13820,CCCCCC[n+]1ccn(C)c1.N#CC(=C=[N-])C#N,353.25,294,0.0276,7,2.94,0.0276
13821,CCCCCC[n+]1ccn(C)c1.N#CC(=C=[N-])C#N,353.25,294,0.0276,7,2.94,0.0276
13822,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,308.36,78.681,0.0276,13,0.78681,0.0276
13823,COCCOCC[n+]1ccn(C)c1.N#CC(=C=[N-])C#N,323.15,194,0.0276,144,1.94,0.0276
13824,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.38,36.061,0.02755,106,0.36061,0.02755
13825,CCCCCC[n+]1ccn(C)c1.N#CC(=C=[N-])C#N,323.15,194,0.0275,7,1.94,0.0275
13826,CCCCCC[n+]1ccn(C)c1.N#CC(=C=[N-])C#N,323.15,194,0.0275,7,1.94,0.0275
13827,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.38,77.981,0.02749,106,0.77981,0.02749
13828,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,413.15,415,0.0274,41,4.15,0.0274
13829,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.39,75.325,0.02739,106,0.75325,0.02739
13830,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.21,75.247,0.02733,2,0.75247,0.02733
13831,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.26,93.369,0.02731,2,0.93369,0.02731
13832,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.23,95.823,0.02722,2,0.95823,0.02722
13833,CCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,313.15,117,0.0272,27,1.17,0.0272
13834,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.78,100,0.02715,14,1,0.02715
13835,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.78,48.678,0.02715,14,0.48678,0.02715
13836,CC[NH+]1C=CN(C)C1.N#CC(=C=[N-])C#N,338.25,294,0.0271,8,2.94,0.0271
13837,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,298.8,149,0.0271,0,1.49,0.0271
13838,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,298.8,149,0.0271,0,1.49,0.0271
13839,COCC[n+]1ccn(C)c1.N#CC(=C=[N-])C#N,298.15,144,0.0271,137,1.44,0.0271
13840,CC[n+]1ccn(C)c1.N#CC(=C=[N-])C#N,338.25,294,0.0271,153,2.94,0.0271
13841,[NH3+]CCO.O=C[O-],323,590,0.0271,162,5.9,0.0271
13842,CC[n+]1ccn(C)c1.CCOS(=O)(=O)[O-],358.2,898,0.027,39,8.98,0.027
13843,CC[n+]1ccn(C)c1.CCOS(=O)(=O)[O-],303.15,262,0.027,39,2.62,0.027
13844,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,333.23,75.692,0.027,80,0.75692,0.027
13845,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,283.15,100,0.027,0,1,0.027
13846,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,293.15,100,0.027,13,1,0.027
13847,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,281.9,48.2,0.027,13,0.482,0.027
13848,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,308.15,100,0.027,13,1,0.027
13849,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,281.9,48.2,0.027,13,0.482,0.027
13850,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,308.15,100,0.027,13,1,0.027
13851,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.09,100,0.027,47,1,0.027
13852,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318.15,100,0.027,15,1,0.027
13853,CC[n+]1ccn(C)c1.CCOS(=O)(=O)[O-],303.15,262,0.027,39,2.62,0.027
13854,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,283.1,100,0.0267,14,1,0.0267
13855,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,283.1,99.9,0.0267,0,0.999,0.0267
13856,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,283.15,99.9,0.0267,0,0.999,0.0267
13857,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,283.15,99.9,0.0267,0,0.999,0.0267
13858,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,308.15,96.3,0.0267,13,0.963,0.0267
13859,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,283.15,100,0.0267,14,1,0.0267
13860,CC[n+]1ccn(C)c1.CCOP(=O)([O-])OCC,313.15,189.05,0.02666,22,1.8905,0.02666
13861,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,343.3,78.807,0.0266,80,0.78807,0.0266
13862,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,298.15,150,0.0265,0,1.5,0.0265
13863,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,298.15,150,0.0265,0,1.5,0.0265
13864,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,298.15,150,0.0265,0,1.5,0.0265
13865,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,283.1,19.8,0.0264,14,0.198,0.0264
13866,CC(O)C(=O)[O-].[NH3+]CCO,328.15,1012,0.0264,59,10.12,0.0264
13867,CC(=O)OCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.58,59.8,0.0264,91,0.598,0.0264
13868,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,283.15,19.8,0.0264,14,0.198,0.0264
13869,COCCOCC[n+]1ccn(C)c1.N#CC(=C=[N-])C#N,353.25,294,0.0264,144,2.94,0.0264
13870,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,323.15,141.8,0.0263,21,1.418,0.0263
13871,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,323.15,141.8,0.0263,21,1.418,0.0263
13872,COCCOCC[n+]1ccn(C)c1.N#CC(=C=[N-])C#N,308.15,144,0.0263,144,1.44,0.0263
13873,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,283.15,68.68,0.02627,0,0.6868,0.02627
13874,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.39,72.985,0.02626,11,0.72985,0.02626
13875,CCCC[n+]1ccn(C)c1C.F[P-](F)(F)(F)(F)F,298.15,150,0.0262,1,1.5,0.0262
13876,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,343.3,78.244,0.0262,80,0.78244,0.0262
13877,CC[n+]1ccn(C)c1.F[B-](F)(F)F,298.15,202,0.0262,74,2.02,0.0262
13878,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.63,47.917,0.02614,11,0.47917,0.02614
13879,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.63,47.92,0.02614,11,0.4792,0.02614
13880,CC(=O)OCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.68,63.52,0.0261,91,0.6352,0.0261
13881,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,323.15,250,0.0261,9,2.5,0.0261
13882,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,323.15,250,0.0261,9,2.5,0.0261
13883,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,298.6,159,0.0261,9,1.59,0.0261
13884,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,323.15,250,0.0261,9,2.5,0.0261
13885,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,298.6,159,0.0261,9,1.59,0.0261
13886,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.14,100,0.026,12,1,0.026
13887,C[n+]1ccn(CCO)c1.F[P-](F)(F)(F)(F)F,333.15,355.9,0.026,19,3.559,0.026
13888,C[n+]1ccn(CCO)c1.F[B-](F)(F)F,333.15,444,0.026,20,4.44,0.026
13889,CC[NH3+].O=[N+]([O-])[O-],348,1500.5,0.026,28,15.005,0.026
13890,CCC[N+](C)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,99.7,0.026,33,0.997,0.026
13891,CC[n+]1ccn(C)c1.CCOS(=O)(=O)[O-],373.15,429,0.026,39,4.29,0.026
13892,CCCC[n+]1ccccc1.F[B-](F)(F)F,333.15,223,0.026,50,2.23,0.026
13893,CC(O)C(=O)[O-].[NH3+]CCO,323,810,0.026,59,8.1,0.026
13894,CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.15,100,0.026,78,1,0.026
13895,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,298.15,150,0.026,0,1.5,0.026
13896,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,308.15,100,0.026,2,1,0.026
13897,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,283.05,100.1,0.026,9,1.001,0.026
13898,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,298.15,225,0.026,9,2.25,0.026
13899,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,283.05,100.1,0.026,9,1.001,0.026
13900,CCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,308.1,100,0.026,18,1,0.026
13901,CC[N+](C)(CC)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.15,100,0.026,45,1,0.026
13902,CCC[N+](C)(C)CC.O=S(=O)(F)[N-]S(=O)(=O)F,298.15,99.7,0.026,184,0.997,0.026
13903,Cn1cc[n+](CCO)c1.F[P-](F)(F)(F)(F)F,333.15,355.9,0.026,169,3.559,0.026
13904,Cn1cc[n+](CCO)c1.F[B-](F)(F)F,333.15,444,0.026,168,4.44,0.026
13905,CCCCCC[n+]1ccn(C)c1.O=S1(=O)N=C([O-])c2ccccc21,333.27,300,0.0258,93,3,0.0258
13906,CCCCCC[n+]1ccn(C)c1.O=S1(=O)N=C([O-])c2ccccc21,333.27,300,0.0258,93,3,0.0258
13907,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.87,46.406,0.02578,11,0.46406,0.02578
13908,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.87,46.41,0.02578,11,0.4641,0.02578
13909,CCCC[n+]1ccn(C)c1C.F[P-](F)(F)(F)(F)F,298.15,150,0.0257,1,1.5,0.0257
13910,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,323.15,250,0.0257,5,2.5,0.0257
13911,CC[NH+]1C=CN(C)C1.N#CC(=C=[N-])C#N,333.2,250,0.0256,8,2.5,0.0256
13912,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,323.15,250,0.0256,9,2.5,0.0256
13913,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,323.15,250,0.0256,9,2.5,0.0256
13914,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,323.15,250,0.0256,9,2.5,0.0256
13915,CCCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,333.23,100,0.0255,77,1,0.0255
13916,CCCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,333.24,100,0.0255,77,1,0.0255
13917,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.15,101,0.0254,2,1.01,0.0254
13918,CCC[n+]1cccc(C)c1.N#C[N-]C#N,298,193,0.025329706,203,1.93,0.025329706
13919,CCCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,333.21,100,0.0253,77,1,0.0253
13920,CCCC[n+]1ccn(C)c1.CCCCOP(=O)([O-])OCCCC,323.15,145,0.02519,120,1.45,0.02519
13921,CC(O)C(=O)[O-].[NH3+]CCO,298.15,358,0.0251,59,3.58,0.0251
13922,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,308.15,91.2,0.0251,13,0.912,0.0251
13923,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,313.2,205,0.025038703,41,2.05,0.025038703
13924,CCCC[n+]1ccn(C)c1.N#CC(=C=[N-])C#N,353.25,294,0.025,3,2.94,0.025
13925,CC[n+]1ccn(C)c1.CCOS(=O)(=O)[O-],338.2,600,0.025,39,6,0.025
13926,CC[n+]1ccn(C)c1.CCOS(=O)(=O)[O-],358.2,602,0.025,39,6.02,0.025
13927,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318.16,100,0.025,12,1,0.025
13928,C[n+]1ccn(CCO)c1.F[B-](F)(F)F,343.15,460,0.025,20,4.6,0.025
13929,CCCCCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,298.1,50.1,0.025,24,0.501,0.025
13930,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.15,99.9,0.025,29,0.999,0.025
13931,CCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,298.15,100.1,0.025,34,1.001,0.025
13932,CCCC[n+]1ccccc1.O=[N+]([O-])[O-],303.15,230,0.025,49,2.3,0.025
13933,CCCC(c1[nH]cc[n+]1C)S(=O)(=O)O.O=S(=O)([O-])O,313.15,699.9,0.025,82,6.999,0.025
13934,C=CC[n+]1cc[nH]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.15,99.8,0.025,207,0.998,0.025
13935,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,323.15,199.7,0.025,0,1.997,0.025
13936,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,323.15,199.9,0.025,0,1.999,0.025
13937,CCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.15,100,0.025,18,1,0.025
13938,CCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.15,100,0.025,18,1,0.025
13939,CCCCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,283.18,19.9,0.025,167,0.199,0.025
13940,CCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,298.15,100.1,0.025,34,1.001,0.025
13941,Cn1cc[n+](CCO)c1.F[B-](F)(F)F,343.15,460,0.025,168,4.6,0.025
13942,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,303.16,64.111,0.0249,79,0.64111,0.0249
13943,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,343.25,78.296,0.0249,80,0.78296,0.0249
13944,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,333.15,148.4,0.0249,21,1.484,0.0249
13945,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,333.15,148.4,0.0249,21,1.484,0.0249
13946,CC[n+]1ccn(C)c1.CCOP(=O)([O-])OCC,313.15,174.64,0.02475,22,1.7464,0.02475
13947,CCCC[n+]1ccn(C)c1.CCCCOP(=O)([O-])OCCCC,333.15,168.71,0.02471,120,1.6871,0.02471
13948,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,298.15,150,0.0247,5,1.5,0.0247
13949,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,303.18,63.705,0.0247,79,0.63705,0.0247
13950,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,303.16,63.5,0.0246,79,0.635,0.0246
13951,CCCCCCC[n+]1ccn(C)c1.N#CC(=C=[N-])C#N,338.25,196,0.0246,6,1.96,0.0246
13952,CCCCCCC[n+]1ccn(C)c1.N#CC(=C=[N-])C#N,338.25,196,0.0246,6,1.96,0.0246
13953,CCCC[n+]1ccn(C)c1.[Cl-],353.15,1085,0.0246,54,10.85,0.0246
13954,CCCC[n+]1ccn(C)c1.N#CC(=C=[N-])C#N,323.15,194,0.0245,3,1.94,0.0245
13955,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,283.1,100,0.0244,0,1,0.0244
13956,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,283.15,100,0.0244,0,1,0.0244
13957,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,283.15,100,0.0244,0,1,0.0244
13958,CCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,99.8,0.0243,17,0.998,0.0243
13959,CCCCCCCC[n+]1ccn(C)c1.N#CC(=C=[N-])C#N,338.25,194,0.0243,4,1.94,0.0243
13960,CCCCCCCC[n+]1ccn(C)c1.N#CC(=C=[N-])C#N,338.25,194,0.0243,4,1.94,0.0243
13961,[NH3+]OCCO.O=C[O-],313,720,0.0243,163,7.2,0.0243
13962,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.15,96.3,0.0242,13,0.963,0.0242
13963,COCC[n+]1ccn(C)c1.N#CC(=C=[N-])C#N,323.15,194,0.0242,137,1.94,0.0242
13964,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,323.15,201,0.0241,0,2.01,0.0241
13965,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,323.15,201,0.0241,0,2.01,0.0241
13966,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,323.15,201,0.0241,0,2.01,0.0241
13967,CC[n+]1ccn(C)c1.CCOS(=O)(=O)[O-],318.2,198,0.024,39,1.98,0.024
13968,CC[n+]1ccn(C)c1.CCOS(=O)(=O)[O-],313.15,274.4,0.024,39,2.744,0.024
13969,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318.2,100,0.024,14,1,0.024
13970,CCCCCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,333.13,99.9,0.024,24,0.999,0.024
13971,CC[NH3+].O=[N+]([O-])[O-],298.1,500.9,0.024,28,5.009,0.024
13972,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,100.3,0.024,32,1.003,0.024
13973,CCC[N+](C)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,343.15,199.9,0.024,33,1.999,0.024
13974,CCCC[n+]1ccccc1.O=[N+]([O-])[O-],313.15,240,0.024,49,2.4,0.024
13975,CCCC[n+]1ccccc1.O=[N+]([O-])[O-],323.15,280,0.024,49,2.8,0.024
13976,CCCC[P+](CCCC)(CCCC)CCCC.O=C[O-],298.2,50.2,0.024,97,0.502,0.024
13977,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,283.15,100,0.024,0,1,0.024
13978,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,323.15,201,0.024,0,2.01,0.024
13979,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,281.9,48.6,0.024,13,0.486,0.024
13980,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.15,100,0.024,13,1,0.024
13981,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,281.9,48.6,0.024,13,0.486,0.024
13982,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.15,100,0.024,13,1,0.024
13983,CCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.15,100,0.024,143,1,0.024
13984,CCC[N+]1(C)CCCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,298.15,100.3,0.024,202,1.003,0.024
13985,CCC[N+](C)(C)CC.O=S(=O)(F)[N-]S(=O)(=O)F,343.15,199.9,0.024,184,1.999,0.024
13986,CC[n+]1ccn(C)c1.CCOS(=O)(=O)[O-],313.15,274.4,0.024,39,2.744,0.024
13987,CCCC[P+](CCCC)(CCCC)CCCC.O=C[O-],298.2,50.2,0.024,97,0.502,0.024
13988,CC[NH+]1C=CN(C)C1.N#CC(=C=[N-])C#N,353.2,299.3,0.0239,8,2.993,0.0239
13989,CC(O)C(=O)[O-].[NH3+]CCO,313.15,392,0.0239,59,3.92,0.0239
13990,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,323.22,100,0.0239,83,1,0.0239
13991,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,313.6,171,0.0239,0,1.71,0.0239
13992,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,313.6,171,0.0239,0,1.71,0.0239
13993,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,71,0.0239,13,0.71,0.0239
