Td/K,IL,Normalized SMILES
461.2,416,FS(F)(CCC[n+]1ncn(N)c1)(F)(F)F.FS(F)(F)(F)([N-][N+](=O)[O-])F
461.2,416,FS(F)(F)(F)(F)CCC[n+]1cn(N)cn1.[N+]([O-])(=O)[N-]S(F)(F)(F)(F)F
461.4,417,CC[NH+](C(C)C)C(C)C.O=C([O-])c1ccccc1N=Nc1ccc(O)cc1
461.4,417,C([NH+](C(C)C)C(C)C)C.C([O-])(c1ccccc1N=Nc1ccc(O)cc1)=O
461.4,417,C([NH+](C(C)C)C(C)C)C.c1(ccc(O)cc1)N=Nc1ccccc1C(=O)[O-]
461.4,417,CC(C)[NH+](C(C)C)CC.c1(N=Nc2c(cccc2)C(=O)[O-])ccc(cc1)O
461.4,417,C([NH+](C(C)C)CC)(C)C.c1cc(O)ccc1N=Nc1ccccc1C([O-])=O
461.4,417,CC([NH+](C(C)C)CC)C.N(c1ccc(O)cc1)=Nc1c(C(=O)[O-])cccc1
461.4,417,CC(C)[NH+](C(C)C)CC.c1c(C(=O)[O-])c(ccc1)N=Nc1ccc(O)cc1
461.4,417,CC([NH+](CC)C(C)C)C.N(=Nc1ccccc1C([O-])=O)c1ccc(cc1)O
461.4,417,CC(C)[NH+](CC)C(C)C.c1cccc(c1N=Nc1ccc(cc1)O)C([O-])=O
461.4,417,CC([NH+](CC)C(C)C)C.c1ccc(c(c1)N=Nc1ccc(O)cc1)C([O-])=O
462,418,C[n+]1cnn(CCN=[N+]=[N-])c1.O=[N+]([O-])c1n[n-]c([N+](=O)[O-])n1
462,418,c1(nc(n[n-]1)[N+](=O)[O-])[N+](=O)[O-].n1(nc[n+](C)c1)CCN=[N+]=[N-]
462,418,[n+]1(cnn(c1)CCN=[N+]=[N-])C.c1([N+]([O-])=O)[n-]nc(n1)[N+]([O-])=O
462,418,C(CN=[N+]=[N-])n1nc[n+](C)c1.n1c([N+]([O-])=O)n[n-]c1[N+]([O-])=O
462,418,N(CCn1c[n+](C)cn1)=[N+]=[N-].[O-][N+](=O)c1n[n-]c([N+]([O-])=O)n1
462,418,C(n1c[n+](C)cn1)CN=[N+]=[N-].n1c([n-]nc1[N+]([O-])=O)[N+]([O-])=O
462,418,O=[N+]([O-])c1nc([n-]n1)[N+]([O-])=O.n1c[n+](C)cn1CCN=[N+]=[N-]
462,418,C(Cn1nc[n+](C)c1)N=[N+]=[N-].n1[n-]c([N+](=O)[O-])nc1[N+](=O)[O-]
462,418,[O-][N+](=O)c1nc([n-]n1)[N+]([O-])=O.[n+]1(C)cn(CCN=[N+]=[N-])nc1
462,418,[O-][N+](=O)c1[n-]nc([N+]([O-])=O)n1.[n+]1(cn(nc1)CCN=[N+]=[N-])C
462,419,CC[N+](CC)(CC)CC.c1nnn[n-]1
462,419,CC[N+](CC)(CC)CC.n1nc[n-]n1
462,419,CC[N+](CC)(CC)CC.c1nnn[n-]1
462,419,CC[N+](CC)(CC)CC.n1[n-]cnn1
462,419,CC[N+](CC)(CC)CC.c1[n-]nnn1
462,419,C(C)[N+](CC)(CC)CC.n1n[n-]cn1
462,419,[N+](CC)(CC)(CC)CC.n1[n-]cnn1
462,419,CC[N+](CC)(CC)CC.c1[n-]nnn1
462,419,C([N+](CC)(CC)CC)C.n1nc[n-]n1
462,419,C(C)[N+](CC)(CC)CC.n1[n-]cnn1
462,420,C=CC[N+](C)(C)N.N#C[BH2-]C#N
462,420,C=CC[N+](C)(C)N.[BH2-](C#N)C#N
462,420,C=CC[N+](C)(C)N.[BH2-](C#N)C#N
462,420,C([BH2-]C#N)#N.C[N+](N)(CC=C)C
462,420,C=CC[N+](C)(C)N.N#C[BH2-]C#N
462,420,N#C[BH2-]C#N.N[N+](CC=C)(C)C
462,420,C[N+](C)(CC=C)N.N#C[BH2-]C#N
462,420,C(=C)C[N+](N)(C)C.N#C[BH2-]C#N
462,420,N#C[BH2-]C#N.[N+](N)(C)(CC=C)C
462,420,C([N+](N)(C)C)C=C.N#C[BH2-]C#N
462,421,CC(N)C(=O)[O-].C[N+](C)(C)CCO
462,421,C[N+](C)(CCO)C.O=C(C(C)N)[O-]
462,421,C(N)(C([O-])=O)C.C[N+](C)(C)CCO
462,421,C(C(N)C)(=O)[O-].OCC[N+](C)(C)C
462,421,C([N+](C)(C)C)CO.CC(C([O-])=O)N
462,421,C(C(=O)[O-])(N)C.C[N+](C)(C)CCO
462,421,CC(C(=O)[O-])N.OCC[N+](C)(C)C
462,421,NC(C([O-])=O)C.OCC[N+](C)(C)C
462,421,CC(C(=O)[O-])N.C[N+](C)(CCO)C
462,421,C[N+](C)(CCO)C.NC(C([O-])=O)C
462,422,O=C([O-])C(O)c1ccccc1.OCC[NH2+]CCO
462,422,OC(C(=O)[O-])c1ccccc1.OCC[NH2+]CCO
462,422,[NH2+](CCO)CCO.c1c(C(O)C(=O)[O-])cccc1
462,422,OCC[NH2+]CCO.c1cccc(C(O)C(=O)[O-])c1
462,422,OCC[NH2+]CCO.c1cc(ccc1)C(C(=O)[O-])O
462,422,C(O)C[NH2+]CCO.c1ccccc1C(C(=O)[O-])O
462,422,OCC[NH2+]CCO.c1c(C(O)C([O-])=O)cccc1
462,422,OC(c1ccccc1)C([O-])=O.[NH2+](CCO)CCO
462,422,C(=O)(C(c1ccccc1)O)[O-].OCC[NH2+]CCO
462,422,[NH2+](CCO)CCO.c1cccc(c1)C(C([O-])=O)O
462,423,CC12CCC(C1)C(C)(C)C2OC[n+]1ccccc1.F[P-](F)(F)(F)(F)F
462,423,C12(C)CC(CC1)C(C)(C2OC[n+]1ccccc1)C.F[P-](F)(F)(F)(F)F
462,423,F[P-](F)(F)(F)(F)F.O(C[n+]1ccccc1)C1C(C)(C)C2CCC1(C)C2
462,423,CC12CCC(C(C)(C2OC[n+]2ccccc2)C)C1.F[P-](F)(F)(F)(F)F
462,423,C1C2C(C(OC[n+]3ccccc3)C(C1)(C)C2)(C)C.[P-](F)(F)(F)(F)(F)F
462,423,C1(C(C2CC1(C)CC2)(C)C)OC[n+]1ccccc1.F[P-](F)(F)(F)(F)F
462,423,C1C2(C)CC(C1)C(C2OC[n+]1ccccc1)(C)C.F[P-](F)(F)(F)(F)F
462,423,CC1(C2CCC(C)(C2)C1OC[n+]1ccccc1)C.F[P-](F)(F)(F)(F)F
462,423,F[P-](F)(F)(F)(F)F.[n+]1(COC2C3(C)CC(C2(C)C)CC3)ccccc1
462,423,C1C2CC(C(OC[n+]3ccccc3)C2(C)C)(C1)C.F[P-](F)(F)(F)(F)F
462.3,424,C#CC[N+](C)(C)N.N#C[N-][N+](=O)[O-]
462.3,424,C([N+](C)(N)C)C#C.[N+]([N-]C#N)(=O)[O-]
462.3,424,C[N+](C)(CC#C)N.[N+]([O-])([N-]C#N)=O
462.3,424,C(C[N+](C)(C)N)#C.[O-][N+]([N-]C#N)=O
462.3,424,C#CC[N+](C)(C)N.[N+]([O-])(=O)[N-]C#N
462.3,424,C#CC[N+](C)(C)N.[N-](C#N)[N+](=O)[O-]
462.3,424,O=[N+]([O-])[N-]C#N.[N+](C)(CC#C)(C)N
462.3,424,C#CC[N+](C)(N)C.O=[N+]([O-])[N-]C#N
462.3,424,C#CC[N+](C)(C)N.[O-][N+](=O)[N-]C#N
462.3,424,C[N+](CC#C)(C)N.[N+](=O)([N-]C#N)[O-]
462.4,425,CN(C)C(=[NH2+])N(C)C.[O-][Cl+3]([O-])([O-])[O-]
462.4,425,CN(C)C(N(C)C)=[NH2+].[O-][Cl+3]([O-])([O-])[O-]
462.4,425,CN(C)C(=[NH2+])N(C)C.[O-][Cl+3]([O-])([O-])[O-]
462.4,425,N(C)(C(=[NH2+])N(C)C)C.[Cl+3]([O-])([O-])([O-])[O-]
462.4,425,C(N(C)C)(=[NH2+])N(C)C.[O-][Cl+3]([O-])([O-])[O-]
462.4,425,C(=[NH2+])(N(C)C)N(C)C.[O-][Cl+3]([O-])([O-])[O-]
462.4,425,N(C)(C(=[NH2+])N(C)C)C.[O-][Cl+3]([O-])([O-])[O-]
462.4,425,N(C)(C)C(N(C)C)=[NH2+].[O-][Cl+3]([O-])([O-])[O-]
462.4,425,CN(C)C(=[NH2+])N(C)C.[O-][Cl+3]([O-])([O-])[O-]
462.4,425,CN(C(=[NH2+])N(C)C)C.[O-][Cl+3]([O-])([O-])[O-]
463,426,CCCC[N+](C)(CCCC)CCCC.COC(=O)[O-]
463,426,CCCC[N+](C)(CCCC)CCCC.COC([O-])=O
463,426,C(OC)([O-])=O.CCCC[N+](CCCC)(CCCC)C
463,426,C(CC[N+](CCCC)(CCCC)C)C.C([O-])(=O)OC
463,426,C(CC)C[N+](C)(CCCC)CCCC.O=C(OC)[O-]
463,426,C(CC[N+](CCCC)(CCCC)C)C.COC([O-])=O
463,426,C(CCC)[N+](CCCC)(C)CCCC.O(C)C(=O)[O-]
463,426,CCCC[N+](CCCC)(C)CCCC.O(C([O-])=O)C
463,426,CCCC[N+](C)(CCCC)CCCC.O=C([O-])OC
463,426,COC([O-])=O.[N+](CCCC)(CCCC)(C)CCCC
463,427,C[N+](C)(C)CCO.NC(CO)C(=O)[O-]
463,427,NC(CO)C([O-])=O.OCC[N+](C)(C)C
463,427,[N+](C)(C)(CCO)C.[O-]C(C(CO)N)=O
463,427,O=C(C(CO)N)[O-].OCC[N+](C)(C)C
463,427,C(O)C(C([O-])=O)N.C[N+](C)(C)CCO
463,427,C(N)(CO)C([O-])=O.OCC[N+](C)(C)C
463,427,C([N+](C)(C)C)CO.OCC(C([O-])=O)N
463,427,C(N)(C([O-])=O)CO.OCC[N+](C)(C)C
463,427,C(C(C([O-])=O)N)O.C[N+](C)(CCO)C
463,427,C(C(N)C(=O)[O-])O.C[N+](C)(C)CCO
463,428,CCCCCCCC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F
463,428,C(C(F)(F)F)([O-])=O.n1(C)cc[n+](c1)CCCCCCCC
463,428,C(F)(C([O-])=O)(F)F.c1cn(C)c[n+]1CCCCCCCC
463,428,Cn1cc[n+](c1)CCCCCCCC.[O-]C(C(F)(F)F)=O
463,428,C(=O)([O-])C(F)(F)F.C(CCCCC[n+]1ccn(C)c1)CC
463,428,CCCCCCCC[n+]1ccn(C)c1.FC(F)(C(=O)[O-])F
463,428,C(C[n+]1cn(C)cc1)CCCCCC.C([O-])(C(F)(F)F)=O
463,428,O=C(C(F)(F)F)[O-].c1cn(C)c[n+]1CCCCCCCC
463,428,C(CCCC[n+]1cn(C)cc1)CCC.FC(F)(C(=O)[O-])F
463,428,C(CCCCCC[n+]1ccn(c1)C)C.O=C(C(F)(F)F)[O-]
463,429,CCCC[P+](CCCC)(CCCC)CCCC.NC(CS)C(=O)[O-]
463,429,CCCC[P+](CCCC)(CCCC)CCCC.[O-]C(C(CS)N)=O
463,429,C(C(N)C([O-])=O)S.C(C)CC[P+](CCCC)(CCCC)CCCC
463,429,C(C)CC[P+](CCCC)(CCCC)CCCC.O=C([O-])C(N)CS
463,429,C(C(CS)N)(=O)[O-].C(C)CC[P+](CCCC)(CCCC)CCCC
463,429,CCCC[P+](CCCC)(CCCC)CCCC.[O-]C(C(CS)N)=O
463,429,C(CCC)[P+](CCCC)(CCCC)CCCC.O=C(C(N)CS)[O-]
463,429,C(CCC)[P+](CCCC)(CCCC)CCCC.C(N)(CS)C(=O)[O-]
463,429,C(C)CC[P+](CCCC)(CCCC)CCCC.NC(C(=O)[O-])CS
463,429,C(CC[P+](CCCC)(CCCC)CCCC)C.O=C(C(N)CS)[O-]
463,430,CCCC[N+](C)(CCCC)CCCC.[N-]=[N+]=[N-]
463,430,C(C[N+](CCCC)(CCCC)C)CC.[N-]=[N+]=[N-]
463,430,CCCC[N+](CCCC)(CCCC)C.[N-]=[N+]=[N-]
463,430,C(C)CC[N+](CCCC)(CCCC)C.[N-]=[N+]=[N-]
463,430,C[N+](CCCC)(CCCC)CCCC.[N-]=[N+]=[N-]
463,430,C(CC)C[N+](CCCC)(C)CCCC.[N-]=[N+]=[N-]
463,430,CCCC[N+](CCCC)(C)CCCC.[N+](=[N-])=[N-]
463,430,CCCC[N+](C)(CCCC)CCCC.[N+](=[N-])=[N-]
463,430,C[N+](CCCC)(CCCC)CCCC.[N+](=[N-])=[N-]
463,430,C(C[N+](CCCC)(CCCC)C)CC.[N-]=[N+]=[N-]
463,431,CCCCCCCCSC[n+]1ccn(COCCCC)c1.F[B-](F)(F)F
463,431,C(SC[n+]1ccn(c1)COCCCC)CCCCCCC.F[B-](F)(F)F
463,431,F[B-](F)(F)F.S(C[n+]1ccn(COCCCC)c1)CCCCCCCC
463,431,F[B-](F)(F)F.n1(c[n+](cc1)CSCCCCCCCC)COCCCC
463,431,C(CCCCC)CCSC[n+]1cn(cc1)COCCCC.F[B-](F)(F)F
463,431,C(CCOCn1c[n+](cc1)CSCCCCCCCC)C.F[B-](F)(F)F
463,431,C(OCn1cc[n+](CSCCCCCCCC)c1)CCC.F[B-](F)(F)F
463,431,C(OCCCC)n1cc[n+](CSCCCCCCCC)c1.F[B-](F)(F)F
463,431,C(OCCCC)n1c[n+](cc1)CSCCCCCCCC.F[B-](F)(F)F
463,431,C(OCn1c[n+](CSCCCCCCCC)cc1)CCC.[B-](F)(F)(F)F
463,432,CCCCCCCC[n+]1ccc(C)cc1.c1ccc([B-](c2ccccc2)(c2ccccc2)c2ccccc2)cc1
463,432,C(CCCCCCC)[n+]1ccc(cc1)C.c1(ccccc1)[B-](c1ccccc1)(c1ccccc1)c1ccccc1
463,432,C(CCC[n+]1ccc(C)cc1)CCCC.c1cc([B-](c2ccccc2)(c2ccccc2)c2ccccc2)ccc1
463,432,c1c(cccc1)[B-](c1ccccc1)(c1ccccc1)c1ccccc1.c1c[n+](CCCCCCCC)ccc1C
463,432,c1c([B-](c2ccccc2)(c2ccccc2)c2ccccc2)cccc1.c1c(cc[n+](CCCCCCCC)c1)C
463,432,CCCCCCCC[n+]1ccc(cc1)C.c1(ccccc1)[B-](c1ccccc1)(c1ccccc1)c1ccccc1
463,432,c1c(cc[n+](c1)CCCCCCCC)C.c1ccc([B-](c2ccccc2)(c2ccccc2)c2ccccc2)cc1
463,432,[n+]1(CCCCCCCC)ccc(cc1)C.c1ccccc1[B-](c1ccccc1)(c1ccccc1)c1ccccc1
463,432,C(CCCC)CCC[n+]1ccc(C)cc1.c1cc(ccc1)[B-](c1ccccc1)(c1ccccc1)c1ccccc1
463,432,C(CCCC)CCC[n+]1ccc(cc1)C.c1cc(ccc1)[B-](c1ccccc1)(c1ccccc1)c1ccccc1
583,433,C[N+]1(Cc2cccc([N+](=O)[O-])c2)CCCC1.F[P-](F)(F)(F)(F)F
583,433,C[N+]1(CCCC1)Cc1cccc(c1)[N+](=O)[O-].F[P-](F)(F)(F)(F)F
583,433,[N+](=O)([O-])c1cc(C[N+]2(CCCC2)C)ccc1.[P-](F)(F)(F)(F)(F)F
583,433,[N+](c1cccc(c1)C[N+]1(C)CCCC1)([O-])=O.[P-](F)(F)(F)(F)(F)F
583,433,F[P-](F)(F)(F)(F)F.O=[N+]([O-])c1cc(ccc1)C[N+]1(C)CCCC1
583,433,F[P-](F)(F)(F)(F)F.c1([N+](=O)[O-])cccc(c1)C[N+]1(C)CCCC1
583,433,C[N+]1(CCCC1)Cc1cccc(c1)[N+]([O-])=O.F[P-](F)(F)(F)(F)F
583,433,F[P-](F)(F)(F)(F)F.O=[N+](c1cccc(c1)C[N+]1(C)CCCC1)[O-]
583,433,[O-][N+](c1cc(ccc1)C[N+]1(C)CCCC1)=O.[P-](F)(F)(F)(F)(F)F
583,433,C1CC[N+](C)(Cc2cccc(c2)[N+](=O)[O-])C1.F[P-](F)(F)(F)(F)F
463,434,CCCCCCCC[NH+]1C[Si](C)(C)O[Si](C)(C)C1.[Cl-]
463,434,[Cl-].[Si]1(C[NH+](C[Si](C)(C)O1)CCCCCCCC)(C)C
463,434,C[Si]1(O[Si](C)(C[NH+](CCCCCCCC)C1)C)C.[Cl-]
463,434,O1[Si](C)(C)C[NH+](C[Si]1(C)C)CCCCCCCC.[Cl-]
463,434,C(CCCC)CCC[NH+]1C[Si](C)(C)O[Si](C1)(C)C.[Cl-]
463,434,C[Si]1(C[NH+](CCCCCCCC)C[Si](C)(C)O1)C.[Cl-]
463,434,C(CCCCC)CC[NH+]1C[Si](C)(C)O[Si](C)(C)C1.[Cl-]
463,434,C1[NH+](CCCCCCCC)C[Si](C)(C)O[Si]1(C)C.[Cl-]
463,434,C1[NH+](CCCCCCCC)C[Si](O[Si]1(C)C)(C)C.[Cl-]
463,434,[Cl-].[Si]1(O[Si](C)(C)C[NH+](CCCCCCCC)C1)(C)C
463,435,CC(C)C(NC(=O)C1CCCN1C(=O)OC(C)(C)C)C(=O)NCC[n+]1ccn(C)c1.[Cl-]
463,435,C1(CCCN1C(OC(C)(C)C)=O)C(=O)NC(C(C)C)C(NCC[n+]1ccn(C)c1)=O.[Cl-]
463,435,O(C(C)(C)C)C(N1CCCC1C(=O)NC(C(C)C)C(=O)NCC[n+]1ccn(C)c1)=O.[Cl-]
463,435,CC(C)(C)OC(N1CCCC1C(NC(C(C)C)C(=O)NCC[n+]1ccn(c1)C)=O)=O.[Cl-]
463,435,[Cl-].c1[n+](ccn1C)CCNC(C(C(C)C)NC(C1N(CCC1)C(OC(C)(C)C)=O)=O)=O
463,435,O(C(C)(C)C)C(=O)N1CCCC1C(NC(C(=O)NCC[n+]1ccn(c1)C)C(C)C)=O.[Cl-]
463,435,C(C[n+]1ccn(c1)C)NC(=O)C(NC(=O)C1CCCN1C(=O)OC(C)(C)C)C(C)C.[Cl-]
463,435,O=C(NCC[n+]1cn(cc1)C)C(C(C)C)NC(C1N(CCC1)C(OC(C)(C)C)=O)=O.[Cl-]
463,435,N1(CCCC1C(NC(C(NCC[n+]1ccn(c1)C)=O)C(C)C)=O)C(OC(C)(C)C)=O.[Cl-]
463,435,C(OC(C)(C)C)(=O)N1C(C(NC(C(C)C)C(=O)NCC[n+]2cn(C)cc2)=O)CCC1.[Cl-]
464,436,CC(O)C(=O)[O-].CN(C)C(=[NH2+])N(C)C
464,436,CN(C(N(C)C)=[NH2+])C.OC(C)C(=O)[O-]
464,436,CC(C(=O)[O-])O.N(C(N(C)C)=[NH2+])(C)C
464,436,CN(C(=[NH2+])N(C)C)C.OC(C(=O)[O-])C
464,436,C(=O)([O-])C(C)O.CN(C)C(N(C)C)=[NH2+]
464,436,N(C)(C(N(C)C)=[NH2+])C.O=C(C(O)C)[O-]
464,436,C([O-])(C(C)O)=O.CN(C(N(C)C)=[NH2+])C
464,436,CC(C(=O)[O-])O.[NH2+]=C(N(C)C)N(C)C
464,436,C(N(C)C)(=[NH2+])N(C)C.O=C(C(C)O)[O-]
464,436,C(C)(O)C(=O)[O-].N(C)(C)C(=[NH2+])N(C)C
464,437,FC(F)(F)CC[n+]1ccccn1.O=[N+]([O-])[O-]
464,437,FC(CC[n+]1ccccn1)(F)F.[O-][N+]([O-])=O
464,437,FC(F)(CC[n+]1ccccn1)F.O=[N+]([O-])[O-]
464,437,O=[N+]([O-])[O-].n1[n+](CCC(F)(F)F)cccc1
464,437,FC(F)(F)CC[n+]1ccccn1.[O-][N+]([O-])=O
464,437,[O-][N+](=O)[O-].[n+]1(ccccn1)CCC(F)(F)F
464,437,C(C(F)(F)F)C[n+]1ccccn1.[O-][N+]([O-])=O
464,437,[O-][N+](=O)[O-].c1ccn[n+](CCC(F)(F)F)c1
464,437,C(CC[n+]1ccccn1)(F)(F)F.[O-][N+](=O)[O-]
464,437,[N+]([O-])([O-])=O.c1cn[n+](cc1)CCC(F)(F)F
464,438,CCCCOCn1cc[n+](CSCCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
464,438,C(C)CCOCn1cc[n+](c1)CSCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
464,438,CCCCSC[n+]1cn(COCCCC)cc1.S(C(F)(F)F)(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
464,438,C(C)CCOCn1c[n+](CSCCCC)cc1.FC(F)(F)S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O
464,438,O=S(=O)([N-]S(C(F)(F)F)(=O)=O)C(F)(F)F.c1c[n+](cn1COCCCC)CSCCCC
464,438,C(C)CCSC[n+]1ccn(COCCCC)c1.C(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)(F)(F)F
464,438,FC(F)(S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O)F.c1n(cc[n+]1CSCCCC)COCCCC
464,438,C(CCC)SC[n+]1cn(cc1)COCCCC.[N-](S(=O)(=O)C(F)(F)F)S(C(F)(F)F)(=O)=O
464,438,O=S(=O)(C(F)(F)F)[N-]S(=O)(C(F)(F)F)=O.c1[n+](CSCCCC)cn(COCCCC)c1
464,438,C(CCC)OCn1c[n+](CSCCCC)cc1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O
464,439,CCCC[n+]1cccc(CN(C)CC2C(O)C3CCC2(C)C3(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
464,439,C(F)(F)(F)S(=O)([N-]S(=O)(=O)C(F)(F)F)=O.c1(ccc[n+](CCCC)c1)CN(C)CC1C(O)C2C(C)(C1(C)CC2)C
464,439,CN(CC1C2(C)C(C)(C)C(C1O)CC2)Cc1c[n+](CCCC)ccc1.FC(F)(S([N-]S(=O)(=O)C(F)(F)F)(=O)=O)F
464,439,C(F)(F)(F)S([N-]S(=O)(=O)C(F)(F)F)(=O)=O.C(N(Cc1c[n+](CCCC)ccc1)C)C1C(O)C2CCC1(C2(C)C)C
464,439,N(CC1C(O)C2CCC1(C)C2(C)C)(Cc1c[n+](CCCC)ccc1)C.O=S([N-]S(=O)(C(F)(F)F)=O)(=O)C(F)(F)F
464,439,FC(S([N-]S(=O)(C(F)(F)F)=O)(=O)=O)(F)F.[n+]1(CCCC)cc(ccc1)CN(C)CC1C(C2CCC1(C2(C)C)C)O
464,439,C1C2(C)C(C)(C)C(C1)C(C2CN(Cc1c[n+](ccc1)CCCC)C)O.FC(S(=O)([N-]S(C(F)(F)F)(=O)=O)=O)(F)F
464,439,C(C1C(C2C(C1(CC2)C)(C)C)O)N(Cc1c[n+](CCCC)ccc1)C.FC(S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O)(F)F
464,439,C1(C)(C2C(O)C(CN(Cc3c[n+](ccc3)CCCC)C)C1(CC2)C)C.FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F
464,439,CC1(C)C2CCC1(C(C2O)CN(C)Cc1c[n+](ccc1)CCCC)C.S([N-]S(=O)(C(F)(F)F)=O)(=O)(C(F)(F)F)=O
464,440,C1CCC([NH2+]C2CCCCC2)CC1.N#CC(=Cc1ccc(O)cc1)C(=O)[O-]
464,440,C1CCC([NH2+]C2CCCCC2)CC1.O=C([O-])C(=Cc1ccc(cc1)O)C#N
464,440,C1([NH2+]C2CCCCC2)CCCCC1.O=C(C(C#N)=Cc1ccc(O)cc1)[O-]
464,440,C1CCCC(C1)[NH2+]C1CCCCC1.Oc1ccc(C=C(C([O-])=O)C#N)cc1
464,440,[NH2+](C1CCCCC1)C1CCCCC1.c1(C=C(C(=O)[O-])C#N)ccc(cc1)O
464,440,N#CC(=Cc1ccc(cc1)O)C([O-])=O.[NH2+](C1CCCCC1)C1CCCCC1
464,440,C1CCCC(C1)[NH2+]C1CCCCC1.c1(ccc(cc1)C=C(C([O-])=O)C#N)O
464,440,C(C(=O)[O-])(C#N)=Cc1ccc(O)cc1.C1CC([NH2+]C2CCCCC2)CCC1
464,440,[NH2+](C1CCCCC1)C1CCCCC1.c1c(O)ccc(C=C(C#N)C(=O)[O-])c1
464,440,C1CC([NH2+]C2CCCCC2)CCC1.c1cc(ccc1O)C=C(C#N)C(=O)[O-]
464,441,CC(C)(C)[NH+]1C[Si](C)(C)O[Si](C)(C)C1.[Cl-]
464,441,CC(C)([NH+]1C[Si](C)(O[Si](C1)(C)C)C)C.[Cl-]
464,441,O1[Si](C[NH+](C(C)(C)C)C[Si]1(C)C)(C)C.[Cl-]
464,441,[Cl-].[Si]1(C[NH+](C(C)(C)C)C[Si](O1)(C)C)(C)C
464,441,C1[Si](O[Si](C)(C)C[NH+]1C(C)(C)C)(C)C.[Cl-]
464,441,CC([NH+]1C[Si](C)(C)O[Si](C1)(C)C)(C)C.[Cl-]
464,441,[Cl-].[NH+]1(C[Si](C)(O[Si](C)(C1)C)C)C(C)(C)C
464,441,C[Si]1(C)C[NH+](C(C)(C)C)C[Si](C)(C)O1.[Cl-]
464,441,C[Si]1(C)C[NH+](C(C)(C)C)C[Si](O1)(C)C.[Cl-]
464,441,C[Si]1(C)O[Si](C)(C[NH+](C1)C(C)(C)C)C.[Cl-]
465,442,C[N+](C)(C)C.O=[N+]([O-])c1ccc2[n-]nnc2c1
465,442,C[N+](C)(C)C.c1c([N+]([O-])=O)ccc2[n-]nnc21
465,442,C[N+](C)(C)C.[O-][N+](=O)c1ccc2c(c1)nn[n-]2
465,442,C[N+](C)(C)C.c12c([n-]nn1)ccc(c2)[N+](=O)[O-]
465,442,C[N+](C)(C)C.c1c2c(ccc1[N+]([O-])=O)[n-]nn2
465,442,[N+](C)(C)(C)C.c1c2[n-]nnc2cc([N+](=O)[O-])c1
465,442,O=[N+]([O-])c1ccc2c(nn[n-]2)c1.[N+](C)(C)(C)C
465,442,C[N+](C)(C)C.c12nn[n-]c2ccc(c1)[N+](=O)[O-]
465,442,C[N+](C)(C)C.c1cc([N+](=O)[O-])cc2c1[n-]nn2
465,442,C[N+](C)(C)C.[O-][N+](=O)c1cc2nn[n-]c2cc1
465,443,CC[NH2+]CC.N#CC(=Cc1ccc(O)cc1)C(=O)[O-]
465,443,CC[NH2+]CC.c1cc(ccc1O)C=C(C(=O)[O-])C#N
465,443,CC[NH2+]CC.c1(O)ccc(cc1)C=C(C(=O)[O-])C#N
465,443,O=C(C(C#N)=Cc1ccc(cc1)O)[O-].[NH2+](CC)CC
465,443,C(C([O-])=O)(C#N)=Cc1ccc(O)cc1.[NH2+](CC)CC
465,443,N#CC(C([O-])=O)=Cc1ccc(cc1)O.[NH2+](CC)CC
465,443,O=C([O-])C(=Cc1ccc(cc1)O)C#N.[NH2+](CC)CC
465,443,[NH2+](CC)CC.c1(ccc(C=C(C#N)C([O-])=O)cc1)O
465,443,O=C([O-])C(=Cc1ccc(O)cc1)C#N.[NH2+](CC)CC
465,443,C([NH2+]CC)C.O=C(C(C#N)=Cc1ccc(O)cc1)[O-]
465,444,CCCC[N+](CCCC)(CCCC)CCCC.O=[N+]([O-])c1c[n-]nn1
465,444,C([N+](CCCC)(CCCC)CCCC)CCC.n1nc([N+]([O-])=O)c[n-]1
465,444,C(CCC)[N+](CCCC)(CCCC)CCCC.[N+]([O-])(=O)c1c[n-]nn1
465,444,C([N+](CCCC)(CCCC)CCCC)CCC.[O-][N+](c1nn[n-]c1)=O
465,444,CCCC[N+](CCCC)(CCCC)CCCC.[n-]1nnc([N+](=O)[O-])c1
465,444,C(C[N+](CCCC)(CCCC)CCCC)CC.O=[N+]([O-])c1c[n-]nn1
465,444,[N+](CCCC)(CCCC)(CCCC)CCCC.n1[n-]cc([N+](=O)[O-])n1
465,444,C([N+](CCCC)(CCCC)CCCC)CCC.n1nc([N+]([O-])=O)c[n-]1
465,444,C(C[N+](CCCC)(CCCC)CCCC)CC.n1nc([N+]([O-])=O)c[n-]1
465,444,C(CC)C[N+](CCCC)(CCCC)CCCC.c1(c[n-]nn1)[N+]([O-])=O
465,445,CC[n+]1cn(C)c([N+](=O)[O-])c1[N+](=O)[O-].F[B-](F)(F)F
