MP_K,IL,Normalized SMILES,,RANDOM
318,653,C1CCC[NH2+]C(C1)=O.[O-][N+]([O-])=O,,653
318,653,C1([NH2+]CCCCC1)=O.[N+]([O-])(=O)[O-],,653
304,654,O=C([O-])c1ccccc1.O=C1CCCCC[NH2+]1,,654
304,654,C1C([NH2+]CCCC1)=O.O=C(c1ccccc1)[O-],,654
304,654,C1C[NH2+]C(CCC1)=O.[O-]C(=O)c1ccccc1,,654
304,654,C1C(=O)[NH2+]CCCC1.[O-]C(c1ccccc1)=O,,654
304,654,[NH2+]1CCCCCC1=O.[O-]C(=O)c1ccccc1,,654
304,654,C1CCC([NH2+]CC1)=O.c1cc(ccc1)C([O-])=O,,654
304,654,C1CCC(=O)[NH2+]CC1.[O-]C(=O)c1ccccc1,,654
304,654,C1C([NH2+]CCCC1)=O.O=C(c1ccccc1)[O-],,654
304,654,O=C(c1ccccc1)[O-].O=C1[NH2+]CCCCC1,,654
304,654,[NH2+]1CCCCCC1=O.c1ccccc1C(=O)[O-],,654
302,655,O=C([O-])CCl.O=C1CCCCC[NH2+]1,,655
302,655,C(C([O-])=O)Cl.C1CCCC(=O)[NH2+]C1,,655
302,655,O=C1CCCCC[NH2+]1.[O-]C(=O)CCl,,655
302,655,O=C1[NH2+]CCCCC1.[O-]C(=O)CCl,,655
302,655,C1CCCC(=O)[NH2+]C1.O=C([O-])CCl,,655
302,655,C(=O)([O-])CCl.C1CC([NH2+]CCC1)=O,,655
302,655,C1CCCC([NH2+]C1)=O.O=C([O-])CCl,,655
302,655,C(C(=O)[O-])Cl.C1CC(=O)[NH2+]CCC1,,655
302,655,C1CCCCC(=O)[NH2+]1.[O-]C(CCl)=O,,655
302,655,C1CCCC[NH2+]C1=O.ClCC(=O)[O-],,655
362,656,CCCC(=O)OCC[N+](C)(C)C.O=C1[N-]S(=O)(=O)c2ccccc21,,656
362,656,C(C(OCC[N+](C)(C)C)=O)CC.c12ccccc2S([N-]C1=O)(=O)=O,,656
362,656,O=C(CCC)OCC[N+](C)(C)C.c12ccccc2C([N-]S1(=O)=O)=O,,656
362,656,O(CC[N+](C)(C)C)C(CCC)=O.O=S1(=O)[N-]C(c2c1cccc2)=O,,656
362,656,C[N+](C)(CCOC(=O)CCC)C.O=S1(=O)[N-]C(=O)c2c1cccc2,,656
362,656,C(C[N+](C)(C)C)OC(=O)CCC.c1cc2c(S(=O)([N-]C2=O)=O)cc1,,656
362,656,C[N+](C)(CCOC(=O)CCC)C.[N-]1C(c2ccccc2S1(=O)=O)=O,,656
362,656,C(C)CC(=O)OCC[N+](C)(C)C.c1cc2S(=O)([N-]C(c2cc1)=O)=O,,656
362,656,C(C(OCC[N+](C)(C)C)=O)CC.O=S1(=O)c2ccccc2C(=O)[N-]1,,656
362,656,C[N+](C)(CCOC(CCC)=O)C.c12ccccc1C([N-]S2(=O)=O)=O,,656
322,657,CC1=CC(=O)[N-]S(=O)(=O)O1.CCCC(=O)OCC[N+](C)(C)C,,657
322,657,C(C)CC(=O)OCC[N+](C)(C)C.O=C1[N-]S(=O)(=O)OC(=C1)C,,657
322,657,C[N+](C)(CCOC(CCC)=O)C.O=S1(OC(C)=CC(=O)[N-]1)=O,,657
322,657,C1C(=O)[N-]S(=O)(=O)OC=1C.C[N+](CCOC(CCC)=O)(C)C,,657
322,657,O(C(CCC)=O)CC[N+](C)(C)C.O=C1[N-]S(OC(C)=C1)(=O)=O,,657
322,657,C1C([N-]S(=O)(OC=1C)=O)=O.C[N+](CCOC(=O)CCC)(C)C,,657
322,657,C(C)CC(=O)OCC[N+](C)(C)C.C1(C=C(C)OS([N-]1)(=O)=O)=O,,657
322,657,O(CC[N+](C)(C)C)C(=O)CCC.O=S1([N-]C(=O)C=C(C)O1)=O,,657
322,657,C1(=CC(=O)[N-]S(=O)(O1)=O)C.O(CC[N+](C)(C)C)C(=O)CCC,,657
322,657,CCCC(=O)OCC[N+](C)(C)C.O=S1([N-]C(=O)C=C(O1)C)=O,,657
392,658,C[N+](C)(C)CCO.O=P([O-])(O)O,,658
392,658,C[N+](C)(CCO)C.OP(O)(=O)[O-],,658
392,658,C(C[N+](C)(C)C)O.OP(O)([O-])=O,,658
392,658,C(O)C[N+](C)(C)C.OP(=O)(O)[O-],,658
392,658,C(O)C[N+](C)(C)C.OP([O-])(O)=O,,658
392,658,C[N+](CCO)(C)C.OP(=O)(O)[O-],,658
392,658,O=P(O)([O-])O.[N+](C)(C)(C)CCO,,658
392,658,C[N+](C)(C)CCO.OP(O)(=O)[O-],,658
392,658,OCC[N+](C)(C)C.OP(O)([O-])=O,,658
392,658,C[N+](C)(C)CCO.[O-]P(=O)(O)O,,658
281,659,O=C1CCC[NH2+]1.O=[N+]([O-])[O-],,659
281,659,C1C[NH2+]C(=O)C1.O=[N+]([O-])[O-],,659
281,659,C1C[NH2+]C(C1)=O.[O-][N+]([O-])=O,,659
281,659,C1[NH2+]C(=O)CC1.[O-][N+](=O)[O-],,659
281,659,O=C1[NH2+]CCC1.[N+]([O-])([O-])=O,,659
281,659,[NH2+]1C(=O)CCC1.[O-][N+]([O-])=O,,659
281,659,C1CC[NH2+]C1=O.[O-][N+]([O-])=O,,659
281,659,O=C1CCC[NH2+]1.[O-][N+](=O)[O-],,659
281,659,C1C[NH2+]C(C1)=O.[O-][N+](=O)[O-],,659
281,659,C1C[NH2+]C(C1)=O.[O-][N+]([O-])=O,,659
280,660,O=C([O-])c1ccccc1.O=C1CCC[NH2+]1,,660
280,660,C1(=O)[NH2+]CCC1.c1ccc(C([O-])=O)cc1,,660
280,660,O=C([O-])c1ccccc1.[NH2+]1C(=O)CCC1,,660
280,660,O=C1CCC[NH2+]1.[O-]C(=O)c1ccccc1,,660
280,660,C(c1ccccc1)(=O)[O-].C1(=O)[NH2+]CCC1,,660
280,660,C1C[NH2+]C(=O)C1.c1ccccc1C(=O)[O-],,660
280,660,C(=O)([O-])c1ccccc1.C1C([NH2+]CC1)=O,,660
280,660,C1C[NH2+]C(C1)=O.c1ccccc1C(=O)[O-],,660
280,660,C(=O)([O-])c1ccccc1.C1C[NH2+]C(C1)=O,,660
280,660,C(=O)([O-])c1ccccc1.[NH2+]1CCCC1=O,,660
305,661,O=C([O-])CCl.O=C1CCC[NH2+]1,,661
305,661,C1([NH2+]CCC1)=O.O=C([O-])CCl,,661
305,661,C1C(=O)[NH2+]CC1.ClCC([O-])=O,,661
305,661,C1(=O)CCC[NH2+]1.[O-]C(=O)CCl,,661
305,661,C1CC[NH2+]C1=O.ClCC([O-])=O,,661
305,661,C1([NH2+]CCC1)=O.ClCC([O-])=O,,661
305,661,C(CCl)(=O)[O-].O=C1CCC[NH2+]1,,661
305,661,C(=O)([O-])CCl.O=C1[NH2+]CCC1,,661
305,661,C1C[NH2+]C(=O)C1.O=C(CCl)[O-],,661
305,661,C(C(=O)[O-])Cl.C1(CCC[NH2+]1)=O,,661
301,662,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.F[B-](F)(F)F,,662
301,662,C(CCC)CCCCCC[N+](C)(CCCCCCCCCC)C.F[B-](F)(F)F,,662
301,662,C(CCCCCC[N+](C)(C)CCCCCCCCCC)CCC.F[B-](F)(F)F,,662
301,662,C(CCCC)CCCCC[N+](C)(CCCCCCCCCC)C.F[B-](F)(F)F,,662
301,662,C(CC)CCCCCCC[N+](CCCCCCCCCC)(C)C.F[B-](F)(F)F,,662
301,662,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[B-](F)(F)(F)F,,662
301,662,C(CCCCCCC)CC[N+](C)(C)CCCCCCCCCC.F[B-](F)(F)F,,662
301,662,CCCCCCCCCC[N+](C)(CCCCCCCCCC)C.[B-](F)(F)(F)F,,662
301,662,C(CCC)CCCCCC[N+](C)(C)CCCCCCCCCC.[B-](F)(F)(F)F,,662
301,662,C(CCCCC[N+](CCCCCCCCCC)(C)C)CCCC.F[B-](F)(F)F,,662
271,663,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.O=N[O-],,663
271,663,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.N(=O)[O-],,663
271,663,C(CCCCCCCC)C[N+](C)(CCCCCCCCCC)C.[O-]N=O,,663
271,663,C(CCCCCCC[N+](C)(C)CCCCCCCCCC)CC.O=N[O-],,663
271,663,C(CCCCCCC)CC[N+](C)(C)CCCCCCCCCC.O=N[O-],,663
271,663,C(C)CCCCCCCC[N+](C)(C)CCCCCCCCCC.O=N[O-],,663
271,663,C(CCCCC)CCCC[N+](C)(CCCCCCCCCC)C.N(=O)[O-],,663
271,663,C(C[N+](CCCCCCCCCC)(C)C)CCCCCCCC.[O-]N=O,,663
271,663,C(CC[N+](C)(C)CCCCCCCCCC)CCCCCCC.N([O-])=O,,663
271,663,C(C)CCCCCCCC[N+](CCCCCCCCCC)(C)C.[O-]N=O,,663
329,664,CCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.F[B-](F)(F)F,,664
329,664,F[B-](F)(F)F.c1ccccc1C[N+](CCCCCCCCCCCCC)(C)C,,664
329,664,F[B-](F)(F)F.c1cccc(C[N+](CCCCCCCCCCCCC)(C)C)c1,,664
329,664,C([N+](C)(Cc1ccccc1)C)CCCCCCCCCCCC.F[B-](F)(F)F,,664
329,664,C(CCC)CCCCCCCCC[N+](C)(C)Cc1ccccc1.F[B-](F)(F)F,,664
329,664,F[B-](F)(F)F.c1(C[N+](C)(C)CCCCCCCCCCCCC)ccccc1,,664
329,664,C(CCCCCCCCCCC[N+](C)(Cc1ccccc1)C)C.F[B-](F)(F)F,,664
329,664,F[B-](F)(F)F.c1c(C[N+](C)(CCCCCCCCCCCCC)C)cccc1,,664
329,664,C[N+](Cc1ccccc1)(CCCCCCCCCCCCC)C.F[B-](F)(F)F,,664
329,664,C(CCCCC[N+](C)(C)Cc1ccccc1)CCCCCCC.[B-](F)(F)(F)F,,664
309,665,CCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.O=[N+]([O-])[O-],,665
309,665,C(CCCC)CCCCCCCC[N+](C)(C)Cc1ccccc1.[O-][N+]([O-])=O,,665
309,665,C[N+](CCCCCCCCCCCCC)(Cc1ccccc1)C.[O-][N+]([O-])=O,,665
309,665,C(CCCCCCCCC)CCC[N+](C)(Cc1ccccc1)C.[N+](=O)([O-])[O-],,665
309,665,O=[N+]([O-])[O-].c1ccc(cc1)C[N+](CCCCCCCCCCCCC)(C)C,,665
309,665,O=[N+]([O-])[O-].c1ccc(cc1)C[N+](C)(CCCCCCCCCCCCC)C,,665
309,665,O=[N+]([O-])[O-].c1(ccccc1)C[N+](C)(C)CCCCCCCCCCCCC,,665
309,665,C(CCC)CCCCCCCCC[N+](C)(Cc1ccccc1)C.[O-][N+](=O)[O-],,665
309,665,C(CCCCCCC)CCCCC[N+](Cc1ccccc1)(C)C.[O-][N+](=O)[O-],,665
309,665,C(CCCCC[N+](Cc1ccccc1)(C)C)CCCCCCC.O=[N+]([O-])[O-],,665
358,666,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.O=[N+]([O-])[O-],,666
358,666,C(C(C)(C)C)C(c1ccc(cc1)OCCOCC[N+](C)(Cc1ccccc1)C)(C)C.O=[N+]([O-])[O-],,666
358,666,[N+](=O)([O-])[O-].c1c(C[N+](CCOCCOc2ccc(cc2)C(CC(C)(C)C)(C)C)(C)C)cccc1,,666
358,666,[O-][N+]([O-])=O.c1cccc(c1)C[N+](CCOCCOc1ccc(C(CC(C)(C)C)(C)C)cc1)(C)C,,666
358,666,[N+]([O-])(=O)[O-].c1(ccc(C(C)(C)CC(C)(C)C)cc1)OCCOCC[N+](C)(C)Cc1ccccc1,,666
358,666,C(c1ccccc1)[N+](C)(C)CCOCCOc1ccc(C(CC(C)(C)C)(C)C)cc1.[N+]([O-])([O-])=O,,666
358,666,C[N+](C)(CCOCCOc1ccc(cc1)C(C)(C)CC(C)(C)C)Cc1ccccc1.O=[N+]([O-])[O-],,666
358,666,[O-][N+](=O)[O-].c1(C(CC(C)(C)C)(C)C)ccc(OCCOCC[N+](C)(Cc2ccccc2)C)cc1,,666
358,666,C(OCCOc1ccc(C(C)(CC(C)(C)C)C)cc1)C[N+](C)(Cc1ccccc1)C.[N+]([O-])(=O)[O-],,666
358,666,O=[N+]([O-])[O-].c1cccc(C[N+](CCOCCOc2ccc(cc2)C(C)(C)CC(C)(C)C)(C)C)c1,,666
262,667,C[N+](C)(C)CCCCS(=O)(=O)O.O=S(=O)([O-])O,,667
262,667,O=S(=O)(CCCC[N+](C)(C)C)O.O=S(O)(=O)[O-],,667
262,667,C(CC[N+](C)(C)C)CS(=O)(=O)O.[O-]S(O)(=O)=O,,667
262,667,C(CS(=O)(O)=O)CC[N+](C)(C)C.O=S(O)([O-])=O,,667
262,667,O=S(O)(CCCC[N+](C)(C)C)=O.S(=O)(=O)([O-])O,,667
262,667,O=S(=O)(O)[O-].O=S(O)(=O)CCCC[N+](C)(C)C,,667
262,667,O=S(=O)(CCCC[N+](C)(C)C)O.O=S(O)([O-])=O,,667
262,667,C(CCS(=O)(O)=O)C[N+](C)(C)C.O=S([O-])(=O)O,,667
262,667,S(=O)(O)(=O)[O-].[N+](CCCCS(=O)(=O)O)(C)(C)C,,667
262,667,OS(=O)(CCCC[N+](C)(C)C)=O.S([O-])(O)(=O)=O,,667
286,668,C[NH3+].O=C[O-],,668
286,668,C(=O)[O-].C[NH3+],,668
286,668,C[NH3+].[O-]C=O,,668
286,668,C[NH3+].[O-]C=O,,668
286,668,C[NH3+].[O-]C=O,,668
286,668,C(=O)[O-].C[NH3+],,668
286,668,C([O-])=O.C[NH3+],,668
286,668,C(=O)[O-].[NH3+]C,,668
286,668,C(=O)[O-].C[NH3+],,668
286,668,C[NH3+].O=C[O-],,668
277,669,CCC[NH3+].O=[N+]([O-])[O-],,669
277,669,C(C[NH3+])C.[O-][N+]([O-])=O,,669
277,669,[NH3+]CCC.[O-][N+](=O)[O-],,669
277,669,CCC[NH3+].[N+]([O-])(=O)[O-],,669
277,669,C([NH3+])CC.[O-][N+]([O-])=O,,669
277,669,CCC[NH3+].[O-][N+]([O-])=O,,669
277,669,C(C[NH3+])C.[O-][N+]([O-])=O,,669
277,669,CCC[NH3+].[O-][N+]([O-])=O,,669
277,669,C(C)C[NH3+].[N+]([O-])(=O)[O-],,669
277,669,O=[N+]([O-])[O-].[NH3+]CCC,,669
340,670,CCC[NH3+].O=C([O-])C(F)(F)F,,670
340,670,C(CC)[NH3+].FC(C([O-])=O)(F)F,,670
340,670,C(C)C[NH3+].[O-]C(=O)C(F)(F)F,,670
340,670,C(C[NH3+])C.[O-]C(C(F)(F)F)=O,,670
340,670,C(C([O-])=O)(F)(F)F.CCC[NH3+],,670
340,670,C(C[NH3+])C.C(F)(C(=O)[O-])(F)F,,670
340,670,C(CC)[NH3+].C(F)(F)(C(=O)[O-])F,,670
340,670,C(C)C[NH3+].O=C([O-])C(F)(F)F,,670
340,670,C(C)C[NH3+].FC(F)(F)C([O-])=O,,670
340,670,FC(F)(C(=O)[O-])F.[NH3+]CCC,,670
323,671,CCC[NH3+].O=C[O-],,671
323,671,C([NH3+])CC.C([O-])=O,,671
323,671,C([O-])=O.[NH3+]CCC,,671
323,671,[NH3+]CCC.[O-]C=O,,671
323,671,C(=O)[O-].C(CC)[NH3+],,671
323,671,C([O-])=O.[NH3+]CCC,,671
323,671,O=C[O-].[NH3+]CCC,,671
323,671,C(CC)[NH3+].[O-]C=O,,671
323,671,O=C[O-].[NH3+]CCC,,671
323,671,C(=O)[O-].C(C)C[NH3+],,671
275,672,CCCC[NH3+].O=C[O-],,672
275,672,C(CCC)[NH3+].C([O-])=O,,672
275,672,C(=O)[O-].CCCC[NH3+],,672
275,672,CCCC[NH3+].[O-]C=O,,672
275,672,C(CCC)[NH3+].[O-]C=O,,672
275,672,C([O-])=O.[NH3+]CCCC,,672
275,672,C(=O)[O-].C(CC[NH3+])C,,672
275,672,C(C[NH3+])CC.[O-]C=O,,672
275,672,C(=O)[O-].C([NH3+])CCC,,672
275,672,O=C[O-].[NH3+]CCCC,,672
294,673,CCCC[NH3+].N#C[S-],,673
294,673,CCCC[NH3+].[S-]C#N,,673
294,673,C([S-])#N.CCCC[NH3+],,673
294,673,C(CCC)[NH3+].N#C[S-],,673
294,673,C(CC[NH3+])C.[S-]C#N,,673
294,673,N#C[S-].[NH3+]CCCC,,673
294,673,C(C[NH3+])CC.C([S-])#N,,673
294,673,CCCC[NH3+].[S-]C#N,,673
294,673,C([NH3+])CCC.N#C[S-],,673
294,673,C(#N)[S-].C(C)CC[NH3+],,673
285,674,CCCCC[NH3+].O=C[O-],,674
285,674,C(CC)CC[NH3+].O=C[O-],,674
285,674,C(CCCC)[NH3+].[O-]C=O,,674
285,674,CCCCC[NH3+].O=C[O-],,674
285,674,C(CCCC)[NH3+].C([O-])=O,,674
285,674,C(CC)CC[NH3+].[O-]C=O,,674
285,674,CCCCC[NH3+].[O-]C=O,,674
285,674,C([NH3+])CCCC.[O-]C=O,,674
285,674,C(CC[NH3+])CC.C([O-])=O,,674
285,674,C(CC)CC[NH3+].O=C[O-],,674
299,675,CC(C)C[NH3+].O=C[O-],,675
299,675,C([O-])=O.[NH3+]CC(C)C,,675
299,675,CC(C)C[NH3+].O=C[O-],,675
299,675,C(C[NH3+])(C)C.[O-]C=O,,675
299,675,[NH3+]CC(C)C.[O-]C=O,,675
299,675,C(C)(C)C[NH3+].O=C[O-],,675
299,675,C(=O)[O-].CC(C)C[NH3+],,675
299,675,C(=O)[O-].[NH3+]CC(C)C,,675
299,675,C([NH3+])C(C)C.O=C[O-],,675
299,675,CC(C[NH3+])C.O=C[O-],,675
272,676,CCC(C)C[NH3+].O=C[O-],,676
272,676,C(CC)(C)C[NH3+].O=C[O-],,676
272,676,C(C(C)CC)[NH3+].[O-]C=O,,676
272,676,C(C(C)CC)[NH3+].O=C[O-],,676
272,676,C(C)C(C[NH3+])C.[O-]C=O,,676
272,676,C([NH3+])C(CC)C.[O-]C=O,,676
272,676,C(C)C(C[NH3+])C.[O-]C=O,,676
272,676,CCC(C)C[NH3+].[O-]C=O,,676
272,676,C(=O)[O-].C(C(C)CC)[NH3+],,676
272,676,C([O-])=O.CC(C[NH3+])CC,,676
320,677,CC(C)CC[NH3+].O=C[O-],,677
320,677,C(CC[NH3+])(C)C.[O-]C=O,,677
320,677,C(CC(C)C)[NH3+].O=C[O-],,677
320,677,CC(C)CC[NH3+].[O-]C=O,,677
320,677,CC(C)CC[NH3+].[O-]C=O,,677
320,677,C(C(C)C)C[NH3+].[O-]C=O,,677
320,677,C([NH3+])CC(C)C.[O-]C=O,,677
320,677,C(CC(C)C)[NH3+].O=C[O-],,677
320,677,C(C(C)C)C[NH3+].C([O-])=O,,677
320,677,CC(CC[NH3+])C.O=C[O-],,677
261,678,C[N+](C)(C)CCCS(=O)(=O)O.O=S(=O)([O-])O,,678
261,678,O=S(O)(=O)CCC[N+](C)(C)C.OS(=O)(=O)[O-],,678
261,678,C(CS(O)(=O)=O)C[N+](C)(C)C.O=S(O)(=O)[O-],,678
261,678,C(CC[N+](C)(C)C)S(=O)(=O)O.[O-]S(=O)(O)=O,,678
261,678,C([N+](C)(C)C)CCS(O)(=O)=O.O=S(=O)([O-])O,,678
261,678,C(C[N+](C)(C)C)CS(=O)(O)=O.O=S([O-])(=O)O,,678
261,678,C[N+](C)(C)CCCS(O)(=O)=O.[O-]S(O)(=O)=O,,678
261,678,C[N+](C)(C)CCCS(O)(=O)=O.O=S([O-])(=O)O,,678
261,678,O=S(CCC[N+](C)(C)C)(=O)O.O=S([O-])(=O)O,,678
261,678,C[N+](CCCS(=O)(O)=O)(C)C.O=S(O)(=O)[O-],,678
264,679,CC[N+](CC)(CC)CCCS(=O)(=O)O.O=S(=O)([O-])O,,679
264,679,C([N+](CC)(CCCS(=O)(O)=O)CC)C.O=S([O-])(O)=O,,679
264,679,O=S(O)(CCC[N+](CC)(CC)CC)=O.OS([O-])(=O)=O,,679
264,679,CC[N+](CCCS(O)(=O)=O)(CC)CC.[O-]S(=O)(=O)O,,679
264,679,CC[N+](CC)(CC)CCCS(=O)(=O)O.OS([O-])(=O)=O,,679
264,679,C(C)[N+](CCCS(O)(=O)=O)(CC)CC.S([O-])(=O)(=O)O,,679
264,679,CC[N+](CC)(CC)CCCS(O)(=O)=O.O=S([O-])(O)=O,,679
264,679,CC[N+](CCCS(=O)(=O)O)(CC)CC.[O-]S(O)(=O)=O,,679
264,679,C([N+](CC)(CC)CCCS(O)(=O)=O)C.[O-]S(=O)(O)=O,,679
264,679,CC[N+](CC)(CCCS(=O)(=O)O)CC.S(=O)(O)([O-])=O,,679
266,680,CCCC[N+](CCCC)(CCCC)CCCS(=O)(=O)O.O=S(=O)([O-])O,,680
266,680,C(C[N+](CCCC)(CCCC)CCCS(=O)(O)=O)CC.O=S(O)([O-])=O,,680
266,680,OS(=O)(=O)[O-].OS(CCC[N+](CCCC)(CCCC)CCCC)(=O)=O,,680
266,680,CCCC[N+](CCCC)(CCCS(=O)(=O)O)CCCC.[O-]S(=O)(O)=O,,680
266,680,C(C)CC[N+](CCCS(O)(=O)=O)(CCCC)CCCC.[O-]S(=O)(=O)O,,680
266,680,CCCC[N+](CCCS(=O)(O)=O)(CCCC)CCCC.[O-]S(=O)(=O)O,,680
266,680,CCCC[N+](CCCC)(CCCS(=O)(=O)O)CCCC.S(=O)(O)([O-])=O,,680
266,680,C(CC)C[N+](CCCC)(CCCS(=O)(=O)O)CCCC.[O-]S(=O)(=O)O,,680
266,680,C(CS(=O)(=O)O)C[N+](CCCC)(CCCC)CCCC.S(=O)(=O)(O)[O-],,680
266,680,C(C)CC[N+](CCCC)(CCCS(=O)(=O)O)CCCC.O=S([O-])(=O)O,,680
356,681,CC[N+](CC)(CC)Cc1ccccc1.N#C[N-]C#N,,681
356,681,N#C[N-]C#N.c1cccc(c1)C[N+](CC)(CC)CC,,681
356,681,N#C[N-]C#N.c1ccccc1C[N+](CC)(CC)CC,,681
356,681,C(#N)[N-]C#N.C([N+](CC)(CC)CC)c1ccccc1,,681
356,681,C(C)[N+](Cc1ccccc1)(CC)CC.N#C[N-]C#N,,681
356,681,CC[N+](CC)(CC)Cc1ccccc1.N#C[N-]C#N,,681
356,681,[N-](C#N)C#N.c1cccc(C[N+](CC)(CC)CC)c1,,681
356,681,CC[N+](CC)(Cc1ccccc1)CC.[N-](C#N)C#N,,681
356,681,N#C[N-]C#N.c1cccc(c1)C[N+](CC)(CC)CC,,681
356,681,N#C[N-]C#N.c1ccccc1C[N+](CC)(CC)CC,,681
382,682,CC[N+](CC)(CC)Cc1ccccc1.O=S(=O)([O-])C(F)(F)F,,682
382,682,[O-]S(C(F)(F)F)(=O)=O.c1ccccc1C[N+](CC)(CC)CC,,682
382,682,S([O-])(C(F)(F)F)(=O)=O.c1(C[N+](CC)(CC)CC)ccccc1,,682
382,682,CC[N+](CC)(CC)Cc1ccccc1.O=S(C(F)(F)F)(=O)[O-],,682
382,682,S([O-])(=O)(C(F)(F)F)=O.c1ccc(cc1)C[N+](CC)(CC)CC,,682
382,682,C(C)[N+](CC)(Cc1ccccc1)CC.FC(F)(S([O-])(=O)=O)F,,682
382,682,CC[N+](Cc1ccccc1)(CC)CC.FC(F)(F)S([O-])(=O)=O,,682
382,682,O=S([O-])(=O)C(F)(F)F.c1(ccccc1)C[N+](CC)(CC)CC,,682
382,682,C([N+](CC)(CC)Cc1ccccc1)C.FC(F)(F)S(=O)([O-])=O,,682
382,682,O=S([O-])(=O)C(F)(F)F.c1(ccccc1)C[N+](CC)(CC)CC,,682
424,683,CC[N+](CC)(CC)Cc1ccccc1.O=C1[N-]S(=O)(=O)c2ccccc21,,683
424,683,c12C(=O)[N-]S(=O)(=O)c1cccc2.c1ccc(cc1)C[N+](CC)(CC)CC,,683
424,683,CC[N+](Cc1ccccc1)(CC)CC.[N-]1S(=O)(=O)c2c(cccc2)C1=O,,683
424,683,C(C)[N+](CC)(CC)Cc1ccccc1.c12c(S(=O)([N-]C1=O)=O)cccc2,,683
424,683,c1(ccccc1)C[N+](CC)(CC)CC.c12ccccc2C(=O)[N-]S1(=O)=O,,683
424,683,C1([N-]S(c2c1cccc2)(=O)=O)=O.CC[N+](CC)(Cc1ccccc1)CC,,683
424,683,O=C1c2ccccc2S([N-]1)(=O)=O.c1c(C[N+](CC)(CC)CC)cccc1,,683
424,683,[N+](CC)(CC)(Cc1ccccc1)CC.c12c(cccc1)C([N-]S2(=O)=O)=O,,683
424,683,C([N+](CC)(CC)Cc1ccccc1)C.O=C1[N-]S(c2ccccc12)(=O)=O,,683
424,683,C(c1ccccc1)[N+](CC)(CC)CC.C1([N-]S(c2ccccc21)(=O)=O)=O,,683
361,684,CC[N+](CC)(CC)Cc1ccccc1.N#C[S-],,684
361,684,C(#N)[S-].C([N+](Cc1ccccc1)(CC)CC)C,,684
361,684,[N+](Cc1ccccc1)(CC)(CC)CC.[S-]C#N,,684
361,684,[S-]C#N.c1c(cccc1)C[N+](CC)(CC)CC,,684
361,684,CC[N+](CC)(CC)Cc1ccccc1.N#C[S-],,684
361,684,N#C[S-].c1ccc(cc1)C[N+](CC)(CC)CC,,684
361,684,C(c1ccccc1)[N+](CC)(CC)CC.[S-]C#N,,684
361,684,[N+](CC)(CC)(CC)Cc1ccccc1.[S-]C#N,,684
361,684,[N+](Cc1ccccc1)(CC)(CC)CC.[S-]C#N,,684
361,684,C(#N)[S-].C([N+](CC)(CC)CC)c1ccccc1,,684
390,685,C[N+](C)(C)c1ccccc1.N#C[N-]C#N,,685
390,685,[N-](C#N)C#N.c1ccc([N+](C)(C)C)cc1,,685
390,685,C[N+](C)(C)c1ccccc1.[N-](C#N)C#N,,685
390,685,[N-](C#N)C#N.c1(ccccc1)[N+](C)(C)C,,685
390,685,N#C[N-]C#N.c1([N+](C)(C)C)ccccc1,,685
390,685,C([N-]C#N)#N.[N+](C)(C)(C)c1ccccc1,,685
390,685,C[N+](C)(C)c1ccccc1.N#C[N-]C#N,,685
390,685,C([N-]C#N)#N.C[N+](C)(C)c1ccccc1,,685
390,685,C([N-]C#N)#N.c1ccccc1[N+](C)(C)C,,685
390,685,N#C[N-]C#N.c1ccc(cc1)[N+](C)(C)C,,685
356,686,C[N+](C)(C)c1ccccc1.O=S(=O)([O-])C(F)(F)F,,686
356,686,C(F)(S(=O)(=O)[O-])(F)F.c1ccc(cc1)[N+](C)(C)C,,686
356,686,C(F)(F)(S(=O)([O-])=O)F.c1cccc(c1)[N+](C)(C)C,,686
356,686,C(F)(F)(F)S(=O)([O-])=O.c1cc(ccc1)[N+](C)(C)C,,686
356,686,O=S(C(F)(F)F)([O-])=O.c1cccc(c1)[N+](C)(C)C,,686
356,686,FC(F)(F)S(=O)(=O)[O-].c1cccc([N+](C)(C)C)c1,,686
356,686,[O-]S(C(F)(F)F)(=O)=O.c1ccccc1[N+](C)(C)C,,686
356,686,O=S(C(F)(F)F)([O-])=O.c1([N+](C)(C)C)ccccc1,,686
356,686,FC(F)(S(=O)(=O)[O-])F.[N+](c1ccccc1)(C)(C)C,,686
356,686,S(=O)(=O)([O-])C(F)(F)F.[N+](c1ccccc1)(C)(C)C,,686
423,687,C[N+](C)(C)c1ccccc1.Cc1ccc(S(=O)(=O)[O-])cc1,,687
423,687,Cc1ccc(S([O-])(=O)=O)cc1.[N+](C)(c1ccccc1)(C)C,,687
423,687,c1(S([O-])(=O)=O)ccc(C)cc1.c1ccc([N+](C)(C)C)cc1,,687
423,687,c1c(S([O-])(=O)=O)ccc(C)c1.c1ccccc1[N+](C)(C)C,,687
423,687,c1cc(ccc1)[N+](C)(C)C.c1cc(ccc1S([O-])(=O)=O)C,,687
